"","A.muc","Firmicutes","Bacteroidetes","Lactobucillius","Bifido","Parab"
"A_2",20.1399765433267,1.49545311905333,0.990499537113793,1.58097453502593,3.20156908974138,4.97029915583684
"A_3",16.4724426112467,1.47591770820333,0.966480507365517,3.87027560779286,4.01786653703793,13.5567452365737
"B_2",3.63039426431379,1.15510648477586,0.983179117944828,6.78866191395556,56.9650697310517,10.2638481801952
"B_3",4.29217504277241,1.43613757801724,1.07924689827931,34.140177633,49.4044108725345,8.15259525830435
"C_2",9.14379073688966,1.18529289686552,0.979192166358621,6.95721347801071,3.34765647552414,22.304824209381
"C_3",4.71866016568929,1.41589621125714,1.03836480797143,35.8716743731778,4.13487686834286,31.4517572231222
