"","A.muc","Firmicutes","Bacteroidetes","Lactobucillius","Bifido","Parab"
"A9-3",20.2636666666667,2.98066666666667,1.57866666666667,20.8476666666667,8.99366666666667,25.6906666666667
"A10-1",14.076,4.573,2.096,20.228,13.437,17.311
"A10-1",12.521,3.523,0.598000000000001,21.169,12.232,17.583
"A10-1",13.003,4.335,1.346,21.903,13.229,17.782
"A10-2",NA,NA,NA,NA,NA,NA
"A10-2",6.3645,3.2825,0.9245,21.5485,11.5935,19.0605
"A10-2",6.5715,3.4735,0.957500000000001,22.5235,11.8535,17.8485
"A10-3",9.67433333333333,3.86533333333333,1.44333333333333,17.4423333333333,11.1363333333333,20.2783333333333
"A10-3",9.26033333333333,3.38533333333333,1.16333333333333,17.7853333333333,11.0643333333333,21.4163333333333
"A10-3",8.98233333333333,3.60633333333333,1.53633333333333,17.5523333333333,11.0453333333333,20.6613333333333
"A11-1",20.3353333333333,3.57233333333333,2.29233333333333,19.3383333333333,9.22033333333333,24.3903333333333
"A11-1",19.5223333333333,3.32533333333333,1.35433333333333,20.3563333333333,8.59733333333333,24.8293333333333
"A11-1",20.9043333333333,3.40833333333333,1.66733333333333,18.3783333333333,8.87833333333333,24.8293333333333
"A11-2",17.7235,3.8625,2.0515,23.5615,8.9965,27.2415
"A11-2",NA,NA,NA,NA,NA,NA
"A11-2",17.9575,4.0655,1.5365,24.6445,9.0335,27.2415
"A11-3",20.117,3.942,0.843,19.517,14.265,26.379
"A11-3",18.745,2.748,-0.136000000000001,19.735,13.699,26.379
"A11-3",20.993,4.643,1.118,20.711,14.881,26.379
"A12-1",14.2556666666667,3.27066666666667,1.65666666666667,19.3556666666667,7.01466666666667,10.1496666666667
"A12-1",13.3176666666667,2.81466666666667,0.842666666666666,17.9906666666667,6.70166666666667,9.93466666666666
"A12-1",13.5286666666667,3.27266666666667,1.46966666666667,18.0736666666667,7.02966666666667,12.1776666666667
"A12-2",20.4293333333333,2.19433333333333,2.70033333333333,22.5443333333333,6.45033333333333,25.7213333333333
"A12-2",19.7263333333333,1.53033333333333,1.97533333333334,20.1073333333333,6.19733333333333,25.7213333333333
"A12-2",20.4933333333333,2.19733333333333,2.71333333333333,20.4423333333333,7.12133333333333,25.7213333333333
"A12-3",NA,NA,NA,NA,NA,NA
"A12-3",18.9485,1.2665,2.0235,21.2005,7.8975,26.5865
"A12-3",19.4885,1.7125,2.7625,22.2185,8.7205,26.5865
"A13-1",16.8163333333333,3.81733333333333,1.86833333333333,21.0013333333333,12.5043333333333,26.9123333333333
"A13-1",16.1183333333333,2.94633333333333,1.30933333333333,19.9413333333333,12.2713333333333,26.9123333333333
"A13-1",17.0473333333333,3.37733333333333,1.59433333333333,21.3523333333333,13.0093333333333,26.9123333333333
"A13-2",17.052,3.748,1.715,21.488,10.35,27.229
"A13-2",16.1,3.039,1.045,22.879,9.706,27.023
"A13-2",16.603,3.438,1.543,21.49,9.998,27.647
"A13-3",17.41,3.559,1.576,23.33,12.581,27.415
"A13-3",15.713,2.424,0.865,21.604,11.731,26.738
"A13-3",17.925,3.482,1.543,22.427,13.446,27.499
"A14-1",17.2146666666667,3.92866666666667,1.41966666666667,21.2956666666667,8.27466666666667,10.7446666666667
"A14-1",17.6556666666667,3.66366666666667,1.34566666666667,21.9036666666667,8.64666666666667,10.2836666666667
"A14-1",17.6896666666667,3.62366666666667,1.20366666666667,21.5716666666667,8.77066666666667,13.6986666666667
"A14-2",17.0746666666667,2.23166666666667,1.79766666666667,21.1486666666667,5.38566666666667,9.38366666666666
"A14-2",17.9776666666667,2.15566666666667,1.37466666666667,23.4866666666667,5.84966666666667,9.59066666666667
"A14-2",18.8646666666667,2.15266666666667,1.34266666666667,20.7296666666667,5.24266666666667,10.0586666666667
"A14-3",16.9813333333333,3.72533333333333,1.57833333333333,20.3203333333333,10.4643333333333,12.2983333333333
"A14-3",17.2733333333333,3.45933333333333,1.00033333333333,20.4403333333333,10.5933333333333,12.4943333333333
"A14-3",17.6763333333333,3.60333333333333,1.26833333333333,20.1273333333333,10.7333333333333,13.4033333333333
"A15-1",20.5486666666667,2.93366666666667,1.57666666666667,18.5636666666667,12.4216666666667,18.6786666666667
"A15-1",20.6116666666667,2.77166666666667,1.18366666666667,17.6766666666667,12.8086666666667,19.9886666666667
"A15-1",20.2736666666667,2.88766666666667,1.42166666666667,18.5226666666667,12.9246666666667,17.9536666666667
"A15-2",18.045,2.579,2.448,18.228,12.293,16.663
"A15-2",17.291,2.46,1.166,19.322,11.776,18.098
"A15-2",17.921,2.625,1.44,17.859,12.546,17.017
"A15-3",18.7513333333333,3.07233333333333,1.44333333333334,18.8823333333333,12.5983333333333,18.5863333333333
"A15-3",19.6913333333333,2.71133333333334,0.955333333333334,17.3553333333333,13.0433333333333,19.6653333333333
"A15-3",18.8263333333333,2.46233333333333,0.977333333333334,15.7353333333333,12.5383333333333,18.0713333333333
"A16-1",15.7903333333333,2.01533333333333,1.82233333333333,22.7433333333333,6.42033333333333,8.62633333333333
"A16-1",15.2693333333333,1.71933333333333,1.24633333333333,22.9093333333333,6.55933333333333,9.72633333333333
"A16-1",15.3283333333333,1.69333333333333,1.49133333333333,22.4613333333333,6.31733333333333,8.92433333333334
"A16-2",16.646,2.117,2.519,23.041,5.639,9.838
"A16-2",16.272,2.187,1.281,21.279,5.764,10.566
"A16-2",15.967,2.144,1.749,21.075,5.668,9.975
"A16-3",NA,NA,NA,NA,NA,NA
"A16-3",15.3225,1.8505,1.9365,21.9305,5.5425,12.3065
"A16-3",15.3365,1.9685,1.7505,22.2055,5.4045,11.0135
"A17-1",16.7865,3.8955,1.2255,18.2605,12.2845,27.4165
"A17-1",15.9305,4.0185,1.2195,18.5895,12.6635,26.3165
"A17-1",NA,NA,NA,NA,NA,NA
"A17-2",14.8495,3.4395,1.2205,20.9735,11.7395,27.3435
"A17-2",15.1845,3.4775,1.2725,20.4405,11.9055,26.7135
"A17-2",NA,NA,NA,NA,NA,NA
"A17-3",8.141,3.253,1.461,21.346,10.671,26.31
"A17-3",7.995,3.03,1.353,21.561,10.703,24.87
"A17-3",NA,NA,NA,NA,NA,NA
"A18-1",10.3485,2.5365,1.8815,13.0475,8.4895,27.4895
"A18-1",10.5045,2.5965,1.8765,13.5955,8.6955,27.4895
"A18-1",NA,NA,NA,NA,NA,NA
"A18-2",18.5966666666667,3.10366666666667,1.36066666666667,14.9836666666667,11.6206666666667,26.5766666666667
"A18-2",19.0066666666667,2.99266666666667,1.17566666666667,15.4066666666667,11.6656666666667,26.5766666666667
"A18-2",24.0216666666667,4.70866666666667,1.54466666666667,15.8326666666667,11.7956666666667,26.5766666666667
"A18-3",17.175,2.859,1.746,16.963,9.334,26.999
"A18-3",18.255,2.595,1.793,18.064,9.314,26.999
"A18-3",NA,NA,NA,NA,NA,NA
"A19-1",20.9105,3.0635,0.749499999999998,16.2735,10.5325,23.6365
"A19-1",20.7485,3.0445,0.760499999999997,12.6125,10.7165,23.6365
"A19-1",NA,NA,NA,NA,NA,NA
"A19-2",18.614,3.657,1.437,19.645,11.858,23.822
"A19-2",22.451,3.387,1.425,19.239,11.937,22.526
"A19-2",NA,NA,NA,NA,NA,NA
"A19-3",21.321,4.718,1.152,21.215,11.638,26.213
"A19-3",20.346,4.695,1.104,19.344,11.866,24.499
"A19-3",NA,NA,NA,NA,NA,NA
"A20-1",19.6393333333333,3.21133333333333,1.05233333333333,19.7133333333333,9.31333333333333,16.9523333333333
"A20-1",20.9123333333333,3.34533333333333,1.17633333333333,18.6163333333333,9.72933333333333,16.3783333333333
"A20-1",18.1603333333333,2.99033333333333,1.23433333333333,18.4303333333333,9.46833333333333,17.2823333333333
"A20-2",17.97,3.027,1.369,18.526,9.37,20.845
"A20-2",18.335,2.919,1.277,17.31,9.408,20.512
"A20-2",NA,NA,NA,NA,NA,NA
"A20-3",16.0445,2.1355,2.7095,15.9795,6.0185,24.9165
"A20-3",16.4065,2.1355,2.0375,16.0325,6.0105,24.9165
"A20-3",NA,NA,NA,NA,NA,NA
"A21-1",15.8715,2.4475,1.8145,20.8835,10.5685,19.5775
"A21-1",16.2735,2.3015,1.7435,18.2715,10.6765,24.9175
"A21-1",NA,NA,NA,NA,NA,NA
"A21-2",15.614,2.471,1.606,24.952,8.785,26.269
"A21-2",15.355,2.172,1.392,20.014,8.566,27.055
"A21-2",13.265,1.694,2.662,22.372,8.965,27.055
"A21-3",15.8435,3.4445,1.5205,20.4405,7.1965,27.4255
"A21-3",15.9915,3.3005,1.3605,16.2105,6.7515,27.4255
"A21-3",NA,NA,NA,NA,NA,NA
"A22-1",16.308,3.734,1.435,19.94,15.152,15.922
"A22-1",16.841,3.328,1.319,17.992,14.987,15.463
"A22-1",NA,NA,NA,NA,NA,NA
"A22-2",15.955,2.626,0.917999999999999,17.158,12.782,12.526
"A22-2",15.864,2.476,1.122,17.571,12.126,12.37
"A22-2",15.917,2.32,1.125,18.444,12.358,12.76
"A22-3",11.6863333333333,2.46733333333333,1.17233333333333,20.7403333333333,10.6603333333333,8.08333333333334
"A22-3",11.8543333333333,2.59633333333333,1.82933333333333,21.5453333333333,10.5963333333333,8.39633333333333
"A22-3",11.5693333333333,2.30533333333333,1.50033333333333,19.5873333333333,10.5063333333333,8.35333333333334
"A23-1",17.8123333333333,2.64133333333333,1.03933333333333,23.9973333333333,7.51033333333334,12.5533333333333
"A23-1",18.2753333333333,2.76333333333333,1.37133333333333,21.7863333333333,7.20933333333333,13.1513333333333
"A23-1",18.2553333333333,2.56133333333333,1.29233333333333,22.1483333333333,7.20833333333333,13.0773333333333
"A23-2",17.5526666666667,2.67266666666667,1.28866666666667,22.5746666666667,6.29066666666667,13.2176666666667
"A23-2",17.5246666666667,2.91966666666667,1.89966666666667,22.3956666666667,6.59766666666667,14.0306666666667
"A23-2",16.8286666666667,2.20966666666667,1.65966666666667,23.5886666666667,5.91366666666667,14.3306666666667
"A23-3",17.138,2.682,1.863,18.641,5.231,13.328
"A23-3",17.877,2.318,1.933,18.854,5.007,13.803
"A23-3",16.537,1.761,1.637,19.428,4.728,13.421
"A24-1",19.1206666666667,4.89566666666667,1.17666666666667,19.9436666666667,10.6406666666667,19.4006666666667
"A24-1",19.9306666666667,4.47866666666667,1.29266666666667,20.1016666666667,10.1936666666667,18.7886666666667
"A24-1",19.1276666666667,4.00266666666667,0.998666666666667,19.7636666666667,10.0386666666667,18.5906666666667
"A24-2",14.3676666666667,3.18466666666667,1.20666666666667,18.8146666666667,11.7976666666667,13.4146666666667
"A24-2",14.3866666666667,3.22166666666667,1.46466666666667,19.0336666666667,11.4076666666667,13.3176666666667
"A24-2",13.7326666666667,2.95866666666667,0.820666666666666,19.1046666666667,10.9926666666667,12.8296666666667
"A24-3",15.1796666666667,3.31166666666667,1.48266666666667,19.4206666666667,9.95366666666667,13.6756666666667
"A24-3",15.5956666666667,3.01566666666667,1.36066666666667,18.4106666666667,9.96166666666667,13.2126666666667
"A24-3",15.0556666666667,2.93866666666667,1.23666666666667,19.7356666666667,9.65966666666667,12.9106666666667
"A25-1",14.5686666666667,3.40766666666667,1.25866666666667,19.7916666666667,9.31366666666667,15.4806666666667
"A25-1",15.2126666666667,3.51866666666667,1.21166666666667,20.9486666666667,9.35166666666667,15.6256666666667
"A25-1",14.2226666666667,3.25366666666667,0.975666666666667,20.8956666666667,9.06266666666667,15.2736666666667
"A25-2",14.7633333333333,3.83433333333333,1.19833333333333,20.8073333333333,9.77233333333333,13.0603333333333
"A25-2",15.0173333333333,3.57733333333333,1.18633333333333,21.9233333333333,9.72533333333333,13.4143333333333
"A25-2",13.9473333333333,3.38033333333333,1.01933333333333,21.4523333333333,9.43333333333333,13.3893333333333
"A25-3",15.119,4.636,1.399,18.774,10.339,13.86
"A25-3",15.74,4.61,1.416,19.604,10.435,14.112
"A25-3",14.643,4.111,0.843999999999999,19.33,9.973,13.582
"A26-1",16.89,3.105,2.162,21.263,8.819,26.145
"A26-1",NA,NA,NA,NA,NA,NA
"A26-1",16.673,2.857,1.051,20.686,8.194,26.145
"A26-2",8.09933333333333,19.4743333333333,1.11933333333333,20.3743333333333,7.17833333333333,27.1343333333333
"A26-2",8.11733333333333,3.68633333333333,1.12433333333333,20.7193333333333,6.99933333333333,27.1343333333333
"A26-2",8.00133333333333,3.46233333333333,1.14533333333333,20.2223333333333,7.12133333333333,27.1343333333333
"A26-3",14.2876666666667,4.08966666666667,1.95066666666667,22.1606666666667,7.46966666666667,26.7396666666667
"A26-3",14.3166666666667,3.76466666666667,1.51766666666667,22.0126666666667,7.07666666666667,26.7396666666667
"A26-3",13.8276666666667,3.46666666666667,1.36166666666667,19.8736666666667,7.19266666666667,26.7396666666667
"A27-1",9.86933333333333,3.04833333333333,2.02633333333333,17.7133333333333,6.14433333333333,27.0723333333333
"A27-1",10.0573333333333,3.05633333333333,1.42533333333333,17.7683333333333,5.94233333333333,27.0723333333333
"A27-1",9.66533333333333,3.01233333333333,1.23333333333333,17.0613333333333,5.99533333333333,27.0723333333333
"A27-2",8.11033333333333,3.21133333333333,1.79133333333333,18.5513333333333,6.56633333333333,26.6793333333333
"A27-2",8.31733333333334,2.85633333333333,1.78533333333333,18.4103333333333,6.28233333333334,26.6793333333333
"A27-2",7.99633333333333,3.15833333333333,1.54933333333333,19.1753333333333,6.34633333333334,26.6793333333333
"A27-3",9.645,2.831,1.266,18.298,5.016,27.352
"A27-3",NA,NA,NA,NA,NA,NA
"A27-3",10.031,4.363,5.85,24.924,10.938,27.352
"A28-1",17,1.889,1.723,25.022,11.401,11.325
"A28-1",NA,NA,NA,NA,NA,NA
"A28-1",NA,NA,NA,NA,NA,NA
"A28-2",18.667,2.541,2.772,22.642,9.549,10.72
"A28-2",19.9,2.231,2.159,22.022,11.06,11.606
"A28-2",19.275,1.764,0.843999999999999,20.747,8.411,10.709
"A28-3",NA,NA,NA,NA,NA,NA
"A28-3",NA,NA,NA,NA,NA,NA
"A28-3",19.816,2.108,1.342,19.404,7.962,10.337
"A29-1",NA,NA,NA,NA,NA,NA
"A29-1",18.153,2.81,1.327,21.587,9.17,23.754
"A29-1",17.907,2.283,0.737,20.089,8.397,20.98
"A29-2",NA,NA,NA,NA,NA,NA
"A29-2",NA,NA,NA,NA,NA,NA
"A29-2",18.785,3.012,1.08,19.766,7.361,21.139
"A29-3",NA,NA,NA,NA,NA,NA
"A29-3",18.8815,2.9095,1.2785,20.9125,6.7275,21.1795
"A29-3",18.6515,2.4415,0.7425,19.6555,6.3615,20.0825
"A30-1",NA,NA,NA,NA,NA,NA
"A30-1",14.799,2.556,1.558,21.326,12.466,9.344
"A30-1",14.643,2.116,1.211,19.654,11.751,9.153
"A30-2",NA,NA,NA,NA,NA,NA
"A30-2",18.35,3.165,0.843,20.455,12.11,16.311
"A30-2",18.58,2.943,0.721,19.81,11.674,16.764
"A30-3",NA,NA,NA,NA,NA,NA
"A30-3",17.006,2.159,1.709,21.61,12.867,15.274
"A30-3",16.626,2.065,2.389,21.712,11.953,14.588
"B1-1",16.903,2.812,1.495,25.742,20.73,25.822
"B1-1",16.642,2.53,1.579,25.221,18.734,25.822
"B1-1",17.119,2.983,1.784,22.724,19.993,25.446
"B1-2",26.8903333333333,2.88933333333333,1.30433333333333,21.3943333333333,20.3563333333333,25.5593333333333
"B1-2",21.3053333333333,2.54833333333333,1.73633333333333,21.2903333333333,18.8603333333333,26.8903333333333
"B1-2",21.0673333333333,2.95833333333333,1.78033333333333,21.5203333333333,18.8683333333333,26.8903333333333
"B1-3",20.9683333333333,2.37533333333333,1.54433333333333,19.5803333333333,18.8453333333333,26.0543333333333
"B1-3",21.0053333333333,2.25633333333333,1.72833333333333,18.3763333333333,18.0353333333333,25.5163333333333
"B1-3",20.0303333333333,2.49033333333333,2.36633333333333,18.8893333333333,17.0383333333333,25.8803333333333
"B2-1",18.4636666666667,4.81466666666667,1.23866666666667,26.8456666666667,9.44866666666667,10.9156666666667
"B2-1",18.8456666666667,4.31166666666667,1.16866666666667,24.9216666666667,9.43566666666667,11.0226666666667
"B2-1",17.8686666666667,4.68266666666667,1.41966666666667,22.3606666666667,9.71666666666667,12.1796666666667
"B2-2",18.7036666666667,4.53266666666667,1.58266666666667,19.1726666666667,8.19266666666667,14.8666666666667
"B2-2",18.7406666666667,4.35966666666667,1.30566666666667,19.2586666666667,8.15366666666667,15.3376666666667
"B2-2",17.3466666666667,4.64066666666666,1.71766666666667,19.8366666666667,8.38466666666666,15.4636666666667
"B2-3",18.76,3.598,0.936,22.479,5.904,12.277
"B2-3",18.578,3.252,1.886,21.898,5.998,12.242
"B2-3",17.346,3.328,1.435,25.067,6.251,12.412
"B3-1",22.677,4.125,1.19,-1.778,10.479,18.165
"B3-1",24.088,3.804,1.871,25.788,10.777,17.56
"B3-1",24.109,4.098,1.179,25.788,10.974,17.721
"B3-2",NA,NA,NA,NA,NA,NA
"B3-2",21.783,2.498,1.418,17.438,9.246,20.736
"B3-2",19.046,3.295,1.453,16.495,9.209,19.441
"B3-3",20.5,3.158,1.047,21.154,8.703,23.909
"B3-3",NA,NA,NA,NA,NA,NA
"B3-3",19.785,3.826,0.655999999999999,19.726,8.59,26.729
"B4-1",7.30433333333333,2.77833333333333,1.71333333333333,14.4103333333333,7.06733333333333,24.8723333333333
"B4-1",7.11133333333333,2.51233333333333,1.70133333333333,14.0723333333333,7.10633333333333,25.3613333333333
"B4-1",7.23533333333333,2.58533333333333,1.56933333333333,14.2913333333333,7.06533333333333,26.5853333333333
"B4-2",NA,NA,NA,NA,NA,NA
"B4-2",15.452,3.428,1.759,25.41,4.897,25.41
"B4-2",15.093,3.013,1.413,25.41,5.018,25.41
"B4-3",7.21633333333333,2.67233333333333,2.61333333333333,22.9663333333333,7.51433333333333,23.8403333333333
"B4-3",6.78833333333333,2.20333333333333,1.64633333333333,20.4793333333333,7.29933333333333,24.6533333333333
"B4-3",6.65333333333333,2.12233333333333,1.50633333333333,20.3583333333333,7.12133333333333,24.6533333333333
"B5-1",13.508,3.618,1.257,24.086,8.04,25.889
"B5-1",NA,NA,NA,NA,NA,NA
"B5-1",13.155,3.063,1.805,26.65,8.076,26.65
"B5-2",8.78366666666667,3.52666666666667,1.65266666666667,21.2076666666667,6.61666666666667,25.7436666666667
"B5-2",8.78166666666667,3.23466666666667,1.45266666666667,20.1096666666667,6.73266666666667,25.7436666666667
"B5-2",8.56466666666667,2.89566666666667,2.29066666666667,20.0156666666667,6.72566666666667,25.7436666666667
"B5-3",7.587,2.483,0.399000000000001,19.703,8.896,26.346
"B5-3",NA,NA,NA,NA,NA,NA
"B5-3",7.607,2.571,1.405,19.709,8.558,20.582
"B6-1",22.8023333333333,4.65133333333333,1.03633333333334,18.0163333333333,16.2803333333333,24.9013333333333
"B6-1",24.0743333333333,5.37733333333333,0.902333333333335,18.6203333333333,15.8823333333333,24.9013333333333
"B6-1",20.4683333333333,4.51633333333333,0.988333333333333,16.7273333333333,15.6933333333333,24.9013333333333
"B6-2",17.998,3.783,1.232,25.771,16.551,25.771
"B6-2",18.436,3.867,1.281,24.012,15.488,25.771
"B6-2",18.263,3.906,1.226,25.641,16.504,25.771
"B6-3",19.089,4.041,1.234,19.309,17.164,27.157
"B6-3",20.456,4.121,1.256,19.363,17.124,27.157
"B6-3",19.172,4.03,1.257,19.138,17.062,26.456
"B7-1",18.1976666666667,3.72866666666667,1.61366666666667,18.3846666666667,12.2976666666667,13.8986666666667
"B7-1",18.8386666666667,3.89566666666667,1.61766666666667,17.7476666666667,12.4396666666667,13.8746666666667
"B7-1",18.5996666666667,3.55766666666667,1.57266666666667,17.7456666666667,12.2876666666667,13.9646666666667
"B7-2",19.179,3.779,1.63,15.312,7.965,10.548
"B7-2",20.27,3.707,1.592,15.231,7.784,10.385
"B7-2",19.879,3.335,1.534,15.175,7.703,11.111
"B7-3",18.083,4.412,1.675,19.321,7.557,11.828
"B7-3",19.752,4.143,1.537,20.111,7.339,11.822
"B7-3",19.054,3.918,1.335,20.619,7.296,11.632
"B8-1",19.1216666666667,3.90866666666667,1.35366666666667,25.3866666666667,14.2956666666667,25.1886666666667
"B8-1",20.8986666666667,3.78666666666667,1.21966666666667,25.0266666666667,14.4166666666667,24.1696666666667
"B8-1",19.8496666666667,3.55866666666667,1.14266666666667,24.2686666666667,13.9176666666667,21.7276666666667
"B8-2",19.268,3.885,1.503,25.201,9.361,26.489
"B8-2",20.238,3.865,1.55,26.489,9.333,26.489
"B8-2",20.428,3.714,1.185,25.467,9.074,25.335
"B8-3",17.642,3.956,1.546,20.162,7.021,24.126
"B8-3",18.918,3.856,1.415,23.658,6.72,22.857
"B8-3",18.863,3.617,1.236,20.413,6.8,21.282
"B9-1",15.955,3.325,1.369,22.591,12.581,7.598
"B9-1",17.35,3.324,1.211,25.15,12.385,7.746
"B9-1",17.603,3.251,1.13,25.661,12.187,7.649
"B9-2",14.943,3.624,1.321,20.688,13.222,9.464
"B9-2",16.226,3.591,1.594,19.644,13.353,9.51
"B9-2",15.388,3.487,1.447,19.794,13.48,9.618
