"","A.muc","Firmicutes","Bacteroidetes","Lactobucillius","Bifido","Parab"
"C25+AC0-2","   6.4122618189","   1.5418545402","   0.8701483764","   0.8504706378","   3.5251060651","   1.1668884622"
"C25+AC0-2","   7.4169874780","   1.5386516751","   1.1059861609","             NA","   4.2535477998","   1.3339149343"
"C25+AC0-2","   4.4071113046","   1.6709478023","   1.2220754284","   1.0550660609","   3.4886446819","   1.0670787620"
"C26+AC0-2","  65.7840837992","   2.8375910139","   0.7813278802","   2.6399305932","   5.6216748008","            NaN"
"C26+AC0-2","  63.9852145683","   2.8772023083","   0.7500194946","   2.7010119074","   6.2462919409","             NA"
"C26+AC0-2","  64.5643853020","   3.3651403268","   0.8218801873","   2.6619804944","   6.2376387409","            NaN"
"C27+AC0-2","   0.0012957472","   0.8906929006","   0.9039615621","  22.7400995785","   0.8715568439"," 224.5147885515"
"C27+AC0-2","   0.0022875199","   0.9006259798","   0.8946115771","  21.1438569836","   1.0229011021"," 201.5042792484"
"C27+AC0-2","   0.0021005750","   0.9972312514","   0.9608168341","  17.9407297231","   1.0011559129"," 195.0454680049"
"C28+AC0-2","   7.5964919272","   0.6118853798","   1.0034717485","   0.0632189113","   0.1406648073","             NA"
"C28+AC0-2","   6.0349145070","   0.6169961248","   0.9395227492","             NA","   0.1642919085","             NA"
"C28+AC0-2","   7.8154737810","   0.7522756682","   1.0062578235","             NA","   0.2021269130","             NA"
"C29+AC0-2","   0.8051521458","   1.4896774631","   0.6458778874","             NA","   0.6933552670","   4.6139424202"
"C29+AC0-2","   0.9002098984","   1.7076354288","   0.6512725533","   0.4607320931","   1.0745008818","   1.3022441896"
"C29+AC0-2","   1.0485047036","   1.5220333808","   0.6490193215","   0.2087719799","   0.9577139138","   1.5561703531"
"C30+AC0-2","   0.2513901451","   1.0511729091","   1.0064903453","   1.0275201363","   6.6652854714","   1.2460252753"
"C30+AC0-2","   0.4456552479","   1.0475361271","   1.0205404269","   0.6444617621","   8.7888028614","   1.2357041124"
"C30+AC0-2","   0.5621394619","   1.1242789238","   1.0333531154","   0.6892822009","   7.7417872758","   1.2314289010"
"A1+AC0-3","  11.7316443298","   1.3046534739","   0.6225809478","            NaN","   2.6396256341","   0.3749664270"
"A1+AC0-3","  13.0532154782","   1.7760431912","   0.5922726342","             NA","   1.2757391160","   0.1547309101"
"A1+AC0-3","             NA","   1.1349798358","   0.5728912997","             NA","   2.5320981593","   0.6271286493"
"A2+AC0-3","   0.1068258968","   1.7274771967","   1.1263589543","  11.6654225952","   7.5118417304","   0.1116199389"
"A2+AC0-3","   0.1753529168","   1.7552380023","   0.4725918539","   5.6457555592","             NA","             NA"
"A2+AC0-3","   0.0779846144","   1.2437242588","   1.0597079106","  14.1444744364","   7.4754823268","   0.1506911574"
"A3+AC0-3","   3.2905604679","   0.4186065139","   1.4412627128","   0.6880888002","   2.4897484708","             NA"
"A3+AC0-3","   3.4589480196","   0.5651346946","   1.5308504305","   0.6469233389","   3.2535167925","             NA"
"A3+AC0-3","   1.5749798087","   0.2993005151","   1.3447456605","   0.2731313207","   1.6864622205","             NA"
"A4+AC0-3","   0.3520047170","   1.2263181670","   0.9566081581","   3.5039932603","   0.4656549866","             NA"
"A4+AC0-3","   1.7072409268","   2.8665855461","   2.7991717312","   5.0630263759","   3.2139184741","   1.8217605346"
"A4+AC0-3","   0.3190084771","   0.9715319412","   1.1623141075","   1.4509522078","   0.8266412908","   0.4532356767"
"A5+AC0-3","   0.0454156498","   1.1625826901","   0.7087424336","             NA","   7.1602005674","   2.0605079072"
"A5+AC0-3","   0.0132334527","   0.5341561060","   0.3541256705","             NA","  10.8377998199","  12.0086327801"
"A5+AC0-3","   0.0333154071","   1.1674278038","   0.8146957760","             NA","  29.9814862999","  12.9152171921"
"A6+AC0-3","   0.1526535805","   0.7028717292","   0.7489804672","   0.0032126956","   1.9417175197","   0.9223161936"
"A6+AC0-3","   0.4656549866","   1.1585604596","   1.1777227896","   0.0020403042","   2.3707332343","   1.2801681613"
"A6+AC0-3","   0.3951119356","   0.7793446257","   0.7786246911","   0.0061936261","   1.5500699628","   0.5264371961"
"A7+AC0-3","  21.3426389485","   0.3109310647","   0.8090682612","   0.4622248301","   5.2282688626","             NA"
"A7+AC0-3","  43.0418047552","   0.8691437220","   1.9715541470","   0.9029178677","  11.0450904902","             NA"
"A7+AC0-3","  22.8744740454","   0.2877058910","   0.8118771428","   0.3505438105","   3.4589480196","   0.8425494887"
"A8+AC0-3","   1.4634093010","   0.5915888090","   0.9740042685","   0.0612845264","   0.5396141183","   0.2583979746"
"A8+AC0-3","   4.5767812317","   0.6986620421","   1.1026691631","             NA","   0.4044406742","   0.2216978473"
"A8+AC0-3","   4.8310384439","   0.6509716710","   0.9304496577","             NA","   0.4100864556","   0.0095034474"
"A9+AC0-3","   0.0024899515","   1.3733188927","   0.7211310331","  14.6213032037","   2.6062942987","             NA"
"A9+AC0-3","   0.0057882114","   2.2294172732","   0.8405079284","   5.0665370149","   2.3751193321","             NA"
"A9+AC0-3","   0.0029021410","   1.6640129564","   0.7723535640","   6.6161869475","   1.8738428937","             NA"
"A10+AC0-3","  11.5167892973","   1.2127930014","   0.9351912479","  12.6202332237","   3.5545493545","   0.1518094319"
"A10+AC0-3","  15.3446801257","   1.6915353573","   1.1355044291","   9.9497940702","   3.7364459855","   0.0689805448"
"A10+AC0-3","  18.6056213568","   1.4512874877","   0.8768082836","  11.6937574434","   3.7859796768","   0.1164137467"
"A11+AC0-3","   1.0996161493","   0.7038467920","   1.9030762058","   0.8954387559","   0.0242422374","             NA"
"A11+AC0-3","   2.8461269225","   1.6103042916","   3.7511509856","   0.7698592784","   0.0358885306","             NA"
"A11+AC0-3","   0.5991545107","   0.4329683081","   1.5727979358","   0.3913867081","   0.0158175138","             NA"
"A12+AC0-3","   0.0172890211","   2.1790007102","   0.4494814036","   0.0536851418","   0.4209342091","             NA"
"A12+AC0-3","   0.0237652930","   3.2617962513","   0.5556827395","   0.1363764713","   0.4571269138","             NA"
"A12+AC0-3","   0.0163450772","   2.3944041205","   0.3329398199","   0.0673427603","   0.2583979746","             NA"
"A13+AC0-3","   0.5948783862","   0.8835191642","   1.0102180096","   0.1689888541","   1.0097512976","            NaN"
"A13+AC0-3","   1.9287506817","   1.9403720900","   1.6536646151","   0.5590309255","   1.8200776482","            NaN"
"A13+AC0-3","   0.4162916905","   0.9319557319","   1.0335918982","   0.3160007746","   0.5544003218","             NA"
"A14+AC0-3","   1.4526293821","   1.0092848012","   0.8377935409","   2.4116156554","   0.2678814647","   0.2903436392"
"A14+AC0-3","   1.1864626349","   1.2136339368","   1.2506400875","   2.2191389441","   0.2449682476","   0.2534605873"
"A14+AC0-3","   0.8973027058","   1.0983465564","   1.0386191036","   2.7568103060","   0.2223133772","   0.1349814754"
"A15+AC0-3","   3.3096224908","   0.8657365655","   0.9663827894","   0.6470728272","   1.0867348625","   1.2203824459"
"A15+AC0-3","   1.7250840640","   1.1118791575","   1.3553511380","   1.8647729729","   0.7982983864","   0.5776763484"
"A15+AC0-3","   3.1419640350","   1.3213384057","   1.3348398542","             NA","   1.1328838853","   1.7439193635"
"A16+AC0-3","   0.6941567252","   0.8201729112","   0.5870953221","             NA","   1.6233791620","   0.2672014978"
"A16+AC0-3","   1.0809751315","   0.9532985453","   0.7349238451","   1.6775239144","   1.8175562329","   0.1056965359"
"A16+AC0-3","   1.0705360162","   0.8784304682","   0.8360532083","   1.3863901728","   2.0000000000","   0.2589956909"
"A17+AC0-3"," 324.8207530166","   1.7776853623","   0.9249837975","   0.1440857933","   3.8079116340","   1.0961916117"
"A17+AC0-3"," 359.4133034423","   2.0748398731","   0.9968856972","   0.1241365619","   3.7243792793","   2.9741965682"
"A17+AC0-3","             NA","             NA","             NA","             NA","   2.3949574092","             NA"
"A18+AC0-3","   0.0080080498","   0.7030341458","   0.9442014913","   0.0689964845","   0.5150079710","             NA"
"A18+AC0-3","   0.0037880384","   0.8442058119","   0.9139370263","   0.0321656949","   0.5221972143","             NA"
"A18+AC0-3","             NA","             NA","   0.7983906147","   0.0371541369","   0.3783167784","             NA"
"A19+AC0-3","   0.7402921660","   0.3284320141","   0.7904064728","   0.0095232298","   0.5155437139","            NaN"
"A19+AC0-3","   1.4551487793","   0.3337099635","   0.8171465057","   0.0348346449","   0.4401803555","            NaN"
"A19+AC0-3","             NA","   0.6938360308","   0.7212976690","   0.0157956013","   0.4432420520","            NaN"
"A20+AC0-3","  18.7827100787","   2.0659900890","   0.3402892151","   7.6767730604","  11.1979804915","             NA"
"A20+AC0-3","  14.6145482878","   2.0659900890","   0.5421760662","   7.3998703802","  11.2602477623","             NA"
"A20+AC0-3","             NA","             NA","             NA","             NA","             NA","             NA"
"A21+AC0-3","   1.0412621525","   0.4231770617","   1.0158354081","   1.4303154212","   9.3006615210","             NA"
"A21+AC0-3","   0.9397398501","   0.4675956239","   1.1349798358","             NA","  12.6611218213","             NA"
"A21+AC0-3","             NA","   1.2678054134","   2.0190360449","   4.0765065507","  13.2079378653","             NA"
"A22+AC0-3","  33.2396510886","   1.6452802340","   1.1224620483","   0.2402597139","  23.8486109301"," 204.6951817363"
"A22+AC0-3","  29.5858068158","   1.5045513364","   0.7118606041","   0.1375155497","  24.9303863116"," 164.7726898319"
"A22+AC0-3","  36.0476506835","   1.8408005674","   0.8941982742","   0.5342795366","  26.5351598271"," 169.7577151480"
"A23+AC0-3","   1.9674586750","   0.9816858552","   0.6467738852","  10.0305814522","   4.2231905220","   0.7575081593"
"A23+AC0-3","   1.1788117397","   1.2634191399","   0.6161413792","   8.6537973286","   4.9325488310","   0.5450019638"
"A23+AC0-3","   2.9841774651","   1.8587507615","   0.7564587575","   5.8132031783","   5.9849256852","   0.7102177555"
"A24+AC0-3","  18.5498206540","   2.2150408930","   0.7973766884","   1.4296546278","   1.2634191399","  38.0810142818"
"A24+AC0-3","  13.9030868865","   2.7194847456","   0.8677391543","   2.8791973243","   1.2564326452","  52.4910663166"
"A24+AC0-3","  20.2147062389","   2.8685732006","   0.9456205763","   1.1492292890","   1.5489959084","  64.7137331745"
"A25+AC0-3","   0.7315356104","   0.4225908201","   0.8407021494","   3.4136930319","   0.4677036739","   3.0314331330"
"A25+AC0-3","   0.4756591382","   0.4302757186","   0.8308538714","   1.9203021548","   0.4375945474","   2.5455898706"
"A25+AC0-3","   1.0174796921","   0.6080801217","   1.2351332278","   2.3219442498","   0.6027646296","   3.6756515339"
"A26+AC0-3","   5.6054621905","   0.4876777308","   0.7366238429","   0.4373418558","   2.0340192505","             NA"
"A26+AC0-3","   5.4939102157","   0.6108965508","   0.9944701687","   0.4845889233","   2.6709136474","             NA"
"A26+AC0-3","   7.7105476531","   0.7510599635","   1.1080323479","             NA","   2.4645655167","             NA"
"A27+AC0-3","   1.2564326452","             NA","   1.3250070170","   0.6270562048","   2.1759820666","             NA"
"A27+AC0-3","   1.0817246661","   0.1751099944","             NA","             NA","             NA","             NA"
"A27+AC0-3","   0.9614830525","   0.4311713827","   0.0552454707","   0.0063486549","   0.0358885306","             NA"
"A28+AC0-3","             NA","             NA","             NA","             NA","            NaN","   3.5393881873"
"A28+AC0-3","             NA","             NA","             NA","             NA","             NA","             NA"
"A28+AC0-3","   0.1878734795","  10.4035211724","            NaN","  40.9985221056","            NaN","   2.5183870022"
"A29+AC0-3","   0.4990766574","             NA","             NA","             NA","             NA","             NA"
"A29+AC0-3","   0.4576553127","   0.6403059553","   0.6941567252","   0.7820503142","   3.4243575180","   1.8755754928"
"A29+AC0-3","   0.5367541454","   0.8856651971","   1.0064903453","   1.8690864946","   4.4132250950","   4.0120326129"
"A30+AC0-3","             NA","             NA","             NA","             NA","             NA","             NA"
"A30+AC0-3","   0.1949712534","   0.9568292070","   0.6758773316","   0.3894023062","   0.5002888948","   0.0129925942"
"A30+AC0-3","   0.2537242526","   1.0212480569","   0.4218591602","   0.3628218719","   0.9426756275","   0.0209027031"
"B1+AC0-3","   0.0591149429","   1.3192030749","   1.0533610360","  31.6032275663","   1.9638253981","   0.6559540522"
"B1+AC0-3","   0.0576181307","   1.4326306042","   0.9272305464","  72.8067345838","   3.4430011593","   0.9524179174"
"B1+AC0-3","   0.1132565714","   1.2181287836","   0.5958412873","  51.0203184986","   6.8716981567","   0.7400356447"
"B2+AC0-3","   0.8639381874","   2.2366404159","   1.4102979605","   2.4940666164","  13.7942967203","   0.4501569504"
"B2+AC0-3","   0.9800994153","   2.8428408462","   0.7300160053","   3.7308387319","  12.9241724418","   0.4612113749"
"B2+AC0-3","   2.3021789827","   2.6969585212","   0.9979227190","             NA","  10.8453146144","   0.4099443551"
"B3+AC0-3","  10.9624624814","   1.6324060923","   1.1666188848","            NaN","   3.7226586482","             NA"
"B3+AC0-3","             NA","   1.6748129750","   1.2581756386","            NaN","   4.9531054415","             NA"
"B3+AC0-3","  17.9946981870","   1.0274014394","   1.5297896935","             NA","   4.0259613811","             NA"
"B4+AC0-3","   1.0004622049","   0.9679470269","   0.5169153681","             NA","   0.7398646799","   2.4225055989"
"B4+AC0-3","   1.3459890438","   1.3397836024","   1.0104514465","   0.0134026925","   0.8587638301","             NA"
"B4+AC0-3","   1.4780208965","   1.4171573965","   1.1134216182","   0.0145752725","   0.9715319412","             NA"
"B5+AC0-3","  68.3561861151","   1.8568191841","   2.1895989784","   9.2204255275","   0.5711731234","             NA"
"B5+AC0-3","  31.8009949863","             NA","             NA","             NA","             NA","  36.1602646963"
"B5+AC0-3","  67.4151063011","   1.7469439653","   1.0902558010","   9.1821584850","   0.7219645978","  40.5697732303"
"B6+AC0-3","   5.8414775546","   1.7499738129","   0.8360532083","   0.5032451726","   0.4316697793","             NA"
"B6+AC0-3","   2.2647210054","   1.6555761073","   0.8234007493","   0.4847568982","   0.4438056686","             NA"
"B6+AC0-3","   5.5148946759","   1.7633676932","   0.8228302092","   0.5665728336","   0.4632940309","            NaN"
"B7+AC0-3","   1.3777683417","   0.6221495571","   0.9502199049","   0.3891324866","  27.5631079448","   4.2417707951"
"B7+AC0-3","   0.4332685229","   0.7496729921","   1.0456016576","   0.2250524746","  32.0592032580","   4.2594485583"
"B7+AC0-3","   0.7028717292","   0.8762007370","   1.2027471104","   0.1582561350","  33.0291209064","   4.8590243649"
"B8+AC0-3","   4.9748970351","   0.8677391543","   0.8081341286","  26.5750407709"," 145.9165789048","             NA"
"B8+AC0-3","   2.0543281733","   0.9300197980","   0.8849492743","             NA"," 179.7689440945","   1.7879833889"
"B8+AC0-3","   2.1341575240","   1.0975855044","   1.0018501018","  22.3313722260"," 170.0717842044","   5.3270371177"
"B9+AC0-3","   2.5391283675","   1.0281138267","   0.7603136866","             NA","   3.9213035702","   0.0276674469"
"B9+AC0-3","   1.3625728194","   1.2950429989","   0.8297028614","   0.9562766804","   4.1248262023","   0.0283468715"
"B9+AC0-3","   1.7793290519","   1.3149427602","   0.8874062792","   0.9078337320","   4.1391465615","   0.0286629981"
"B10+AC0-3","   6.0670701815","   1.5167675454","   0.8733710810"," 661.4553665958","   3.8897209694","             NA"
"B10+AC0-3","   4.6815945659","   1.8493265562","   1.1031788222"," 688.5893225303","   4.4712142147","             NA"
"B10+AC0-3","   3.9668669230","   1.7900501419","   1.0364615999"," 654.1601200473","   3.6952364102","             NA"
"B11+AC0-3","   1.2828329659","   1.3685675703","   2.2910357960","             NA","   3.9267434210","   0.6137260248"
"B11+AC0-3","   0.6400840807","   0.9731045133","   1.3603708524","   1.7143559272","   1.9742891967","   0.3304872837"
"B11+AC0-3","   1.5266118905","   1.0137252325","   1.3397836024","   1.4596947106","   2.1248092515","   0.4821876704"
"B12+AC0-3","   1.7532114426","   0.7284995569","   1.2561423811","  52.9845560951","   0.6445362175","   4.9126450337"
"B12+AC0-3","   0.7641882604","   0.9666060971","   1.3351483033","  35.6665557707","   0.6898398293","   5.2579484589"
"B12+AC0-3","   0.8310458616","   1.1111087287","   1.5648235635","  40.4901757495","   0.7347540613","   2.6730744133"
"B13+AC0-3","   2.4691252138","   0.9737792518","   1.1394466149","             NA","   0.0560814191","   1.9642791905"
"B13+AC0-3","   1.5304967698","   1.2105533544","   1.2917557748","            NaN","   0.0606086142","   2.5438260135"
"B13+AC0-3","   0.8567819548","   1.1548189339","   1.3043520698","            NaN","   0.0640200080","   2.4082747625"
"B14+AC0-3","   3.8220147164","   2.1579578213","   1.0769863762","   0.7602258568"," 156.3533875373","             NA"
"B14+AC0-3","   4.1592786271","   1.7834449280","   1.1542854175","   0.9463855821"," 181.3542401852","             NA"
"B14+AC0-3","             NA","   1.7809742612","   1.1172871381","   0.4960302466"," 201.5042792484","   2.1539727524"
"B16+AC0-3","   0.5768760738","   1.8812175113","   0.9869165459","             NA","   3.7114939059","   0.4481333498"
"B16+AC0-3","   0.3704455307","   1.8566046883","   1.0006933875","   0.6892025765","   3.7063522476","   0.3665291893"
"B16+AC0-3","             NA","   1.9021970011","   0.9855493369","   0.7494998009","   4.3019775618","   0.4052825599"
"B17+AC0-3","   0.7264825248","   0.4759889542","   1.2083178434","   2.5695219921","   4.7722402231","             NA"
"B17+AC0-3","   0.7684375906","   1.2251853319","   1.1368169732","   5.0929445153","   5.7703813522","             NA"
"B17+AC0-3","   0.5941915525","   1.1631200415","   0.7174747673","   2.1787489967","   5.0478416946","             NA"
"B18+AC0-3","   0.6833358236","   2.0695732808","   0.6295240209","  69.0785869466","  14.9803559590","   1.1763630165"
"B18+AC0-3","   0.9630393590","   2.0312014547","   0.6208571777","  90.4574026538","  16.3022591459","   1.2546920665"
"B18+AC0-3","   0.7666641723","   3.1152184494","   0.6695823170","  89.9571884749","  15.5516958077","   1.1747333609"
"B19+AC0-3","   1.3067652539","   0.8479199646","   0.9972312514","   0.2808749758","  86.5422865180","            NaN"
"B19+AC0-3","   1.3305290411","   1.1219434805","   1.0777331450","   0.4996535465","  98.7927545401","            NaN"
"B19+AC0-3","   1.5052467474","   1.1534856051","   1.2683913993","   0.6333171269"," 101.3592070758","             NA"
"B20+AC0-3","   3.2746332399","   1.3796796587","   1.2172847337","   2.0806005330","   0.9473700706","   2.0134458416"
"B20+AC0-3","   2.6105129823","   1.6025099708","   1.2698575492","   1.6970158034","   0.9000019298","   2.2278724943"
"B20+AC0-3","   4.0991742931","   1.8154577220","   1.3609996225","   3.8105519922","   0.9986146661","   5.6398886004"
"B21+AC0-3","   0.8624423930","   1.2594844702","   0.3746200445","   4.0901866120","   9.1991464131","   0.0103983613"
"B21+AC0-3","   1.0435501978","   1.2868405771","   0.7142494870","   2.9776344803","   9.6164206162","             NA"
"B21+AC0-3","             NA","             NA","             NA","             NA","             NA","             NA"
"B22+AC0-3","   1.3790422586","   1.8129427069","   0.8647370049","  18.4046702936","   2.0638431525","   0.0810337472"
"B22+AC0-3","   3.0518132179","   1.8912411525","   1.0092848012","  21.8263653581","   2.2521974803","   0.1009467709"
"B22+AC0-3","   1.9816012265","   1.8471913640","   1.0023131618","  22.4089011342","   1.8755754928","   0.0411109542"
"B23+AC0-3","   0.6412683014","   0.5913155001","   1.6316519348","             NA","   1.8643421686","   0.0022570697"
"B23+AC0-3","   0.9050064629","   0.6138678420","   1.6728792724","   0.3589861277","   1.9354468190","   0.0047189012"
"B23+AC0-3","   1.0006933875","   0.6289424859","   1.4787040450","   0.1720619502","   2.0586044733","   0.0028058754"
"B24+AC0-3","   0.2116374238","   1.7084247063","   1.0917682646","             NA"," 159.6755932050","   0.4885799842"
"B24+AC0-3","   0.2566130894","   2.1150131990","   1.2122327015","   0.5344029956"," 163.1437602969","   0.5125151891"
"B24+AC0-3","             NA","   2.2186262734","   1.2189734189","   0.5494271088"," 184.8229370269","   0.3464374181"
"B25+AC0-3","  10.8302902324","   0.7089062068","   1.2698575492","             NA","   8.3802890168","   0.7770072688"
"B25+AC0-3","   8.2192115150","   1.0144281368","   1.4129071553","   0.3054835642","   8.0110980457","   1.0497166836"
"B25+AC0-3","  12.3291377337","   0.9860048627","   1.3128177651","   0.3635351241","   9.1008418230","   0.6638825792"
"B26+AC0-3","   0.6127342213","   1.2055292591","   0.9283023441","   0.2777771822"," 722.9072087166"," 170.9779731699"
"B26+AC0-3","   0.9912585662","   1.1701282532","   0.9798729905","   0.4120810425"," 621.5241616459"," 173.7256136475"
"B26+AC0-3","   0.9045883577","   1.3534735241","   0.9683944168","   0.6341956997"," 656.9622515045","  17.8477049853"
"B27+AC0-3","   4.0000000000","   0.9873727036","   0.9579352182","   0.4400278270","  37.0482459173","   0.6155722067"
"B27+AC0-3","   3.5875526386","   1.3666716473","   1.0076537604","   0.0884292012","  39.1064137099","   0.6198538500"
"B27+AC0-3","   5.8320375153","   1.1750048133","   0.9460576467","   0.2051379998","  37.7481316152","   0.4367864480"
"B28+AC0-3","   0.6293785868","   0.6623504554","   1.5220333808","             NA","   1.3016425640","   0.4721552880"
"B28+AC0-3","   0.7479428792","   0.7887645765","   1.4681506360","   0.3881447467","   1.3701495152","   0.4261204909"
"B28+AC0-3","   1.0628956744","   0.6885659123","   1.3755418181","   0.1276855053","   1.1952673384","   0.3558480742"
"B29+AC0-3","   0.1265401106","   1.0960649820","   1.0950524708","   0.0306635102","   0.0600649285","             NA"
"B29+AC0-3","   0.1808250764","   1.1919579435","   1.0034717485","   0.1220603609","   0.0550797823","             NA"
"B29+AC0-3","   0.2757947055","   1.2503511617","   0.9605948640","   0.0887362051","   0.0407704211","             NA"
"B30+AC0-3","   0.5629192931","   3.0908421986","   0.5234051410","             NA","   4.5683293572","   0.1512492612"
"B30+AC0-3","   0.6820739174","   2.8619530400","   0.4117955086","   1.8397375863","   3.4358490784","   0.1653964300"
"B30+AC0-3","   0.7432914922","   2.9160187576","   0.4600938253","   0.7692369667","   3.2370208692","   0.1275380824"
"C1+AC0-3","   0.1974646987","   1.1211660780","   0.8526348918","   5.4421120707","   0.3753564901","   3.7377411634"
"C1+AC0-3","   0.2591154000","   1.5594096852","   1.1157393223","   7.3776771968","   0.4439082214","   2.9673326476"
"C1+AC0-3","   0.2145917722","   1.6166417376","   1.0367011010","   7.8471385165","   0.4267116290","   2.0736417447"
"C2+AC0-3","   0.0344823044","   1.1085444859","   0.4792997192","             NA","   0.4927746685","             NA"
"C2+AC0-3","   0.0975306850","   1.6709478023","   0.6611273026","   0.0061793323","   0.5946035575","             NA"
"C2+AC0-3","   0.0738632217","   1.6062168357","   0.5743491775","   0.0070785357","   0.5452538663","             NA"
"C3+AC0-3","   0.0006523799","   0.7095616781","   1.4070432417","   1.8297755195","  22.5126918680","   0.0027602220"
"C3+AC0-3","   0.0009303105","   0.8145075631","   1.3283788580","   2.7182283671","  19.8857995763","             NA"
"C3+AC0-3","   0.0010575928","   0.8128156020","   1.3647783507","   2.1805116020","  19.9410112242","   0.0015018953"
"C4+AC0-3","   0.4708480087","   0.8483118774","   1.1152238604","   1.1607039144","   0.6876120186","   0.3504628270"
"C4+AC0-3","   0.4084788633","   1.0285890259","   1.1190956372","   1.5626557603","   0.6061163507","   0.4124620623"
"C4+AC0-3","   0.4159071330","   1.0925252830","   0.9864605990","             NA","   0.6753309897","   0.2207267419"
"C5+AC0-3","  20.7830189860","   1.3613141165","   0.8283620315","   0.3919749417","   2.5047500902"," 487.3563842812"
"C5+AC0-3","  26.6734647962","   1.6817928305","   0.8641378226","   0.6380906650","   2.1759820666"," 508.7571424563"
"C5+AC0-3","  25.4983737759","   1.5659085925","   1.0937881470","   0.5244340753","   2.2418141272"," 464.9182773054"
"C6+AC0-3","   1.4814397980","   2.6851450056","   0.9590425079","  10.7182688194","   1.0141937812","            NaN"
"C6+AC0-3","   1.5583291593","   3.4509653782","   1.0067229208","   9.4807421675","   1.0085854607","            NaN"
"C6+AC0-3","   1.8790454984","   3.3869812495","   0.9860048627","   8.2591882839","   0.9810056382","             NA"
"C7+AC0-3","   0.8277880536","   1.0624046257","   1.3553511380","   9.3167923115","   1.0809751315","             NA"
"C7+AC0-3","   0.5661802514","   1.1465770707","   1.3274584149","   0.1877433007","   0.9953896791","            NaN"
"C7+AC0-3","   0.5713051077","   1.2229228002","   1.1930600558","   0.2325855435","   0.9482460312","             NA"
"C8+AC0-3","             NA","             NA","             NA","             NA","             NA","             NA"
"C8+AC0-3","             NA","             NA","             NA","             NA","             NA","             NA"
"C8+AC0-3","             NA","             NA","             NA","             NA","             NA","             NA"
"C9+AC0-3","   1.8158772302","   1.0240834866","   0.7573331579","  10.7405800222","   0.8314299751","             NA"
"C9+AC0-3","   2.6402355876","   1.4900216915","   0.9336799449","   7.4229878118","   0.6767367621","            NaN"
"C9+AC0-3","   2.1120831995","   1.6880215630","   0.9323864864","   7.5842157210","   0.6554995371","            NaN"
"C10+AC0-3","   2.4691252138","   0.7274903418","   0.7217978078","   5.4862993156","   6.7427323580","   3.2183770009"
"C10+AC0-3","   2.3850177447","   1.1966489632","   0.8154490628","             NA","   5.7930910231","   4.2614172963"
"C10+AC0-3","   2.4966610978","   1.1826310002","   0.9129872808","   4.0162061758","   5.4882010516","   3.9650342647"
"C11+AC0-3","   0.0027121763","   1.2926514620","   0.7403776928","            NaN","   2.8566679136","             NA"
"C11+AC0-3","   0.0024106980","   2.1410720324","   1.0297779852","            NaN","   2.2104396306","             NA"
"C11+AC0-3","   0.0029068386","   2.1800078550","   1.0184204777","             NA","   2.3674489772","             NA"
"C12+AC0-3","   0.1069493782","   1.8150383106","   0.4516676004","   0.4115101726","   0.5944661908","   0.6481202130"
"C12+AC0-3","   0.1478288750","   3.3565985484","   0.8737747574","   0.3879654271","   0.8098163447","   0.6178520562"
"C12+AC0-3","   0.1650528551","   3.5015653188","   1.0631412838","   0.2527880202","   0.7795247134","   0.6888841708"
"C13+AC0-3","   0.2996464804","   0.6789293378","   0.9974616873","   0.9681706960","   0.2938869766","   0.1395318778"
"C13+AC0-3","   0.7984828538","   0.9555036791","   1.1339313763","   1.8331607905","   0.3633251986","   0.1719030047"
"C13+AC0-3","   0.5503164401","   1.0233738920","   0.8915164561","             NA","   0.2624898119","   0.1378973528"
"C14+AC0-3","   0.5500621986","   1.1465770707","   1.1093131367","   0.1780885498","   0.1118006127","   2.9690471413"
"C14+AC0-3","   0.6823891753","   1.2651718253","   1.1476372227","   0.1892895493","   0.1133612911","   3.9449308180"
"C14+AC0-3","   0.2790637556","   0.9608168341","   1.1938873087","   0.0793111035","   0.1159841846","   4.3319001821"
"C15+AC0-3","   0.4117955086","   0.3897623567","   1.5479225983","   1.4907103868","  11.7506337797","             NA"
"C15+AC0-3","   0.3048137735","   0.6027646296","   2.1410720324","   3.8557192310","  15.4621246309","             NA"
"C15+AC0-3","             NA","   0.4505211268","   1.9403720900","             NA","  12.8141570004","             NA"
"C16+AC0-3","  13.6863578255","   1.0374199366","   1.1977554129","   0.2158348896","   3.1976233214","             NA"
"C16+AC0-3","  13.5824013795","   1.1966489632","   1.4848666080","   0.3823590695","   2.9019044157","   0.2461028608"
"C16+AC0-3","  13.7720046371","   0.9434382509","   1.2757391160","             NA","   2.7453688625","   0.5560680429"
"C17+AC0-3","   0.5672277425","   0.5201501333","   0.9782894802","   5.5635278868","   2.6629032265","             NA"
"C17+AC0-3","   0.6224371177","   0.5444985077","   1.0419841507","  10.6589986007","   2.6740009908","   0.1804494519"
"C17+AC0-3","   0.3670376590","   0.4723735205","   1.1013960452","  13.4263941937","   2.6963354635","             NA"
"C18+AC0-3","   1.4326306042","   1.2971392228","   0.7420903062","   0.2651106747","   5.8360813770","   1.2374183500"
"C18+AC0-3","   2.1371181462","   1.3494142792","   0.8715568439","   0.8031084179","   6.3334869270","   1.2881792277"
"C18+AC0-3","   0.9464949192","   1.1129072271","   0.7811473760","             NA","   5.3147432564","   1.3419522459"
