"","A.muc","Firmicutes","Bacteroidetes","Lactobucillius","Bifido","Parab"
"A6+AC0-1",14.0213333333333,2.12933333333334,1.57333333333333,14.2193333333333,6.60233333333333,11.2753333333333
"A6+AC0-1",13.3133333333333,2.67733333333334,1.60733333333333,15.3853333333333,6.95733333333333,11.3323333333333
"A6+AC0-2",13.8433333333333,1.67633333333333,1.24133333333334,20.8603333333333,7.65733333333334,13.7013333333333
"A6+AC0-2",13.2613333333333,1.62033333333333,1.43133333333333,21.5213333333333,7.33733333333334,13.5603333333333
"A6+AC0-2",13.4253333333333,1.83933333333333,1.38033333333333,20.0583333333333,7.78133333333333,14.1143333333333
"A6+AC0-3",16.32,2.811,1.982,23.129,6.54,12.104
"A6+AC0-3",14.711,2.09,1.329,23.784,6.252,11.631
"A6+AC0-3",14.948,2.662,1.926,22.182,6.865,12.913
"A7+AC0-1",16.354,2.367,1.615,22.858,12.302,26.445
"A7+AC0-1",15.654,1.896,1.011,21.4,12.307,25.779
"A7+AC0-1",15.744,2.491,1.73,22.043,12.561,26.256
"A7+AC0-2",14.9576666666667,2.98566666666667,1.83666666666667,22.2806666666667,10.0956666666667,26.6756666666667
"A7+AC0-2",13.6926666666667,1.92566666666667,1.00966666666667,22.1296666666667,9.37766666666667,26.1116666666667
"A7+AC0-2",14.6116666666667,2.95866666666667,2.64766666666667,21.0196666666667,10.2696666666667,27.5506666666667
"A7+AC0-3",11.5016666666667,3.93666666666667,1.75766666666667,23.2136666666667,10.0036666666667,27.0726666666667
"A7+AC0-3",10.4896666666667,2.45366666666667,0.472666666666667,22.2476666666667,8.92466666666667,27.0726666666667
"A7+AC0-3",11.4016666666667,4.04866666666667,1.75266666666667,23.6126666666667,10.5996666666667,26.2646666666667
"A8+AC0-1",19.204,3.36,1.841,19.353,8.31,14.128
"A8+AC0-1",18.157,2.355,1.189,18.352,7.26,14.675
"A8+AC0-1",17.465,3.293,1.722,18.364,8.493,14.246
"A8+AC0-2",19.3103333333333,3.48833333333334,1.37133333333333,NA,4.83533333333333,17.5303333333333
"A8+AC0-2",17.9533333333333,3.30933333333333,1.88733333333333,23.2763333333333,5.30333333333333,18.3503333333333
"A8+AC0-2",18.8083333333333,3.38533333333333,1.11133333333333,23.3483333333333,5.21733333333333,17.9113333333333
"A8+AC0-3",17.726,3.76,1.622,22.718,8.911,16.302
"A8+AC0-3",16.081,3.52,1.443,NA,9.327,16.523
"A8+AC0-3",16.003,3.622,1.688,25.565,9.307,21.067
"A9+AC0-1",12.1526666666667,3.69566666666667,1.39066666666667,22.4766666666667,9.67566666666667,26.3736666666667
"A9+AC0-1",11.6256666666667,3.69366666666667,1.30466666666667,24.6186666666667,10.2376666666667,26.3736666666667
"A9+AC0-1",11.7266666666667,3.75666666666667,0.922666666666666,23.6256666666667,9.78566666666667,26.3736666666667
"A9+AC0-2",NA,3.13833333333333,1.95233333333333,20.3583333333333,6.40333333333333,22.5703333333333
"A9+AC0-2",16.4193333333333,2.42733333333333,1.68433333333333,20.7023333333333,5.96433333333333,NA
"A9+AC0-2",17.4833333333333,2.95333333333333,1.62133333333333,20.8803333333333,6.37533333333333,23.7103333333333
"A9+AC0-3",20.4846666666667,3.25766666666667,1.67766666666667,19.7036666666667,8.51766666666667,25.6906666666667
"A9+AC0-3",19.2676666666667,2.55866666666667,1.45666666666667,21.2326666666667,8.65166666666667,25.6906666666667
"A9+AC0-3",20.2636666666667,2.98066666666667,1.57866666666667,20.8476666666667,8.99366666666667,25.6906666666667
"A10+AC0-1",14.076,4.573,2.096,20.228,13.437,17.311
"A10+AC0-1",12.521,3.523,0.598000000000001,21.169,12.232,17.583
"A10+AC0-1",13.003,4.335,1.346,21.903,13.229,17.782
"A10+AC0-2",6.82966666666667,3.94166666666667,1.23766666666667,NA,11.9086666666667,17.5886666666667
"A10+AC0-2",6.49466666666667,3.41266666666667,1.05466666666667,21.6786666666667,11.7236666666667,19.1906666666667
"A10+AC0-2",6.70166666666667,3.60366666666667,1.08766666666667,22.6536666666667,11.9836666666667,17.9786666666667
"A10+AC0-3",9.67433333333333,3.86533333333333,1.44333333333333,17.4423333333333,11.1363333333333,20.2783333333333
"A10+AC0-3",9.26033333333333,3.38533333333333,1.16333333333333,17.7853333333333,11.0643333333333,21.4163333333333
"A10+AC0-3",8.98233333333333,3.60633333333333,1.53633333333333,17.5523333333333,11.0453333333333,20.6613333333333
"A11+AC0-1",20.3353333333333,3.57233333333333,2.29233333333333,19.3383333333333,9.22033333333333,24.3903333333333
"A11+AC0-1",19.5223333333333,3.32533333333333,1.35433333333333,20.3563333333333,8.59733333333333,24.8293333333333
"A11+AC0-1",20.9043333333333,3.40833333333333,1.66733333333333,18.3783333333333,8.87833333333333,24.8293333333333
"A11+AC0-2",17.775,3.914,2.103,NA,9.048,27.293
"A11+AC0-2",18.073,3.461,2.102,27.293,8.951,27.293
"A11+AC0-2",18.009,4.117,1.588,24.696,9.085,27.293
"A11+AC0-3",20.117,3.942,0.843,19.517,14.265,26.379
"A11+AC0-3",18.745,2.748,-0.136000000000001,19.735,13.699,26.379
"A11+AC0-3",20.993,4.643,1.118,20.711,14.881,26.379
"A12+AC0-1",14.2556666666667,3.27066666666667,1.65666666666667,19.3556666666667,7.01466666666667,10.1496666666667
"A12+AC0-1",13.3176666666667,2.81466666666667,0.842666666666666,17.9906666666667,6.70166666666667,9.93466666666666
"A12+AC0-1",13.5286666666667,3.27266666666667,1.46966666666667,18.0736666666667,7.02966666666667,12.1776666666667
"A12+AC0-2",20.4293333333333,2.19433333333333,2.70033333333333,NA,6.45033333333333,25.7213333333333
"A12+AC0-2",19.7263333333333,1.53033333333333,1.97533333333334,20.1073333333333,6.19733333333333,25.7213333333333
"A12+AC0-2",20.4933333333333,2.19733333333333,2.71333333333333,20.4423333333333,7.12133333333333,25.7213333333333
"A12+AC0-3",19.5546666666667,1.99566666666667,2.47666666666667,22.6926666666667,8.16366666666667,NA
"A12+AC0-3",19.0956666666667,1.41366666666667,2.17066666666667,21.3476666666667,8.04466666666667,26.7336666666667
"A12+AC0-3",19.6356666666667,1.85966666666667,2.90966666666666,22.3656666666667,8.86766666666667,26.7336666666667
"A13+AC0-1",16.8163333333333,3.81733333333333,1.86833333333333,21.0013333333333,12.5043333333333,26.9123333333333
"A13+AC0-1",16.1183333333333,2.94633333333333,1.30933333333333,19.9413333333333,12.2713333333333,26.9123333333333
"A13+AC0-1",17.0473333333333,3.37733333333333,1.59433333333333,21.3523333333333,13.0093333333333,26.9123333333333
"A13+AC0-2",17.052,3.748,1.715,21.488,10.35,27.229
"A13+AC0-2",16.1,3.039,1.045,NA,9.706,27.023
"A13+AC0-2",16.603,3.438,1.543,21.49,9.998,27.647
"A13+AC0-3",17.41,3.559,1.576,23.33,12.581,27.415
"A13+AC0-3",15.713,2.424,0.865,21.604,11.731,26.738
"A13+AC0-3",17.925,3.482,1.543,22.427,13.446,27.499
"A14+AC0-1",17.2146666666667,3.92866666666667,1.41966666666667,21.2956666666667,8.27466666666667,10.7446666666667
"A14+AC0-1",17.6556666666667,3.66366666666667,1.34566666666667,21.9036666666667,8.64666666666667,10.2836666666667
"A14+AC0-1",17.6896666666667,3.62366666666667,1.20366666666667,21.5716666666667,8.77066666666667,NA
"A14+AC0-2",17.0746666666667,2.23166666666667,1.79766666666667,21.1486666666667,5.38566666666667,9.38366666666666
"A14+AC0-2",17.9776666666667,2.15566666666667,1.37466666666667,NA,5.84966666666667,9.59066666666667
"A14+AC0-2",18.8646666666667,2.15266666666667,1.34266666666667,20.7296666666667,5.24266666666667,10.0586666666667
"A14+AC0-3",16.9813333333333,3.72533333333333,1.57833333333333,20.3203333333333,10.4643333333333,12.2983333333333
"A14+AC0-3",17.2733333333333,3.45933333333333,1.00033333333333,20.4403333333333,10.5933333333333,12.4943333333333
"A14+AC0-3",17.6763333333333,3.60333333333333,1.26833333333333,20.1273333333333,10.7333333333333,13.4033333333333
"A15+AC0-1",20.5486666666667,2.93366666666667,1.57666666666667,18.5636666666667,12.4216666666667,18.6786666666667
"A15+AC0-1",20.6116666666667,2.77166666666667,1.18366666666667,17.6766666666667,12.8086666666667,19.9886666666667
"A15+AC0-1",20.2736666666667,2.88766666666667,1.42166666666667,18.5226666666667,12.9246666666667,17.9536666666667
"A15+AC0-2",18.045,2.579,2.448,18.228,12.293,16.663
"A15+AC0-2",17.291,2.46,1.166,19.322,11.776,NA
"A15+AC0-2",17.921,2.625,1.44,17.859,12.546,17.017
"A15+AC0-3",18.7513333333333,3.07233333333333,1.44333333333334,18.8823333333333,12.5983333333333,18.5863333333333
"A15+AC0-3",19.6913333333333,2.71133333333334,0.955333333333334,17.3553333333333,13.0433333333333,19.6653333333333
"A15+AC0-3",18.8263333333333,2.46233333333333,0.977333333333334,NA,12.5383333333333,18.0713333333333
"A16+AC0-1",15.7903333333333,2.01533333333333,1.82233333333333,22.7433333333333,6.42033333333333,8.62633333333333
"A16+AC0-1",15.2693333333333,1.71933333333333,1.24633333333333,22.9093333333333,6.55933333333333,9.72633333333333
"A16+AC0-1",15.3283333333333,1.69333333333333,1.49133333333333,22.4613333333333,6.31733333333333,8.92433333333334
"A16+AC0-2",16.646,2.117,2.519,NA,5.639,9.838
"A16+AC0-2",16.272,2.187,1.281,21.279,5.764,10.566
"A16+AC0-2",15.967,2.144,1.749,21.075,5.668,9.975
"A16+AC0-3",15.9893333333333,2.09533333333333,2.28833333333333,26.9933333333333,5.73333333333333,10.9963333333333
"A16+AC0-3",15.3503333333333,1.87833333333333,1.96433333333333,21.9583333333333,5.57033333333334,12.3343333333333
"A16+AC0-3",15.3643333333333,1.99633333333333,1.77833333333333,22.2333333333333,5.43233333333333,11.0413333333333
"A17+AC0-1",16.7865,3.8955,1.2255,18.2605,12.2845,27.4165
"A17+AC0-1",15.9305,4.0185,1.2195,18.5895,12.6635,26.3165
"A17+AC0-1",NA,NA,NA,NA,NA,27.4165
"A17+AC0-2",14.8495,3.4395,1.2205,20.9735,11.7395,27.3435
"A17+AC0-2",15.1845,3.4775,1.2725,20.4405,11.9055,26.7135
"A17+AC0-2",NA,NA,NA,NA,NA,27.3435
"A17+AC0-3",8.015,3.127,1.335,21.22,10.545,26.184
"A17+AC0-3",7.869,2.904,1.227,21.435,10.577,24.744
"A17+AC0-3",NA,NA,NA,NA,11.214,27.215
"A18+AC0-1",10.1326666666667,2.32066666666667,1.66566666666667,12.8316666666667,8.27366666666667,27.2736666666667
"A18+AC0-1",10.2886666666667,2.38066666666667,1.66066666666667,13.3796666666667,8.47966666666667,27.2736666666667
"A18+AC0-1",NA,NA,NA,NA,NA,27.2736666666667
"A18+AC0-2",18.5966666666667,3.10366666666667,1.36066666666667,14.9836666666667,11.6206666666667,26.5766666666667
"A18+AC0-2",19.0066666666667,2.99266666666667,1.17566666666667,15.4066666666667,11.6656666666667,26.5766666666667
"A18+AC0-2",NA,NA,1.54466666666667,15.8326666666667,11.7956666666667,26.5766666666667
"A18+AC0-3",17.175,2.859,1.746,16.963,9.334,26.999
"A18+AC0-3",18.255,2.595,1.793,18.064,9.314,26.999
"A18+AC0-3",NA,NA,1.988,17.856,9.779,26.999
"A19+AC0-1",20.9105,3.0635,0.749499999999998,16.2735,10.5325,23.6365
"A19+AC0-1",20.7485,3.0445,0.760499999999997,12.6125,10.7165,23.6365
"A19+AC0-1",NA,NA,NA,NA,NA,23.6365
"A19+AC0-2",18.614,3.657,1.437,19.645,11.858,23.822
"A19+AC0-2",22.451,3.387,1.425,19.239,11.937,22.526
"A19+AC0-2",NA,NA,NA,NA,NA,NA
"A19+AC0-3",21.2633333333333,4.66033333333333,1.09433333333333,21.1573333333333,11.5803333333333,26.1553333333333
"A19+AC0-3",20.2883333333333,4.63733333333333,1.04633333333333,19.2863333333333,11.8083333333333,24.4413333333333
"A19+AC0-3",NA,3.58133333333333,1.22633333333333,20.4273333333333,11.7983333333333,25.5473333333333
"A20+AC0-1",19.6393333333333,3.21133333333333,1.05233333333333,19.7133333333333,9.31333333333333,16.9523333333333
"A20+AC0-1",20.9123333333333,3.34533333333333,1.17633333333333,18.6163333333333,9.72933333333333,16.3783333333333
"A20+AC0-1",NA,2.99033333333333,1.23433333333333,18.4303333333333,9.46833333333333,17.2823333333333
"A20+AC0-2",17.97,3.027,1.369,18.526,9.37,20.845
"A20+AC0-2",18.335,2.919,1.277,17.31,9.408,20.512
"A20+AC0-2",NA,NA,NA,NA,NA,NA
"A20+AC0-3",16.0445,2.1355,2.7095,15.9795,6.0185,24.9165
"A20+AC0-3",16.4065,2.1355,2.0375,16.0325,6.0105,24.9165
"A20+AC0-3",NA,NA,NA,NA,NA,NA
"A21+AC0-1",15.81,2.386,1.753,20.822,10.507,NA
"A21+AC0-1",16.212,2.24,1.682,NA,10.615,24.856
"A21+AC0-1",NA,NA,1.522,21.31,10.447,23.859
"A21+AC0-2",15.614,2.471,1.606,24.952,8.785,26.269
"A21+AC0-2",15.355,2.172,1.392,NA,8.566,27.055
"A21+AC0-2",NA,1.694,2.662,22.372,8.965,27.055
"A21+AC0-3",15.9526666666667,3.55366666666666,1.62966666666667,20.5496666666667,7.30566666666667,27.5346666666667
"A21+AC0-3",16.1006666666667,3.40966666666667,1.46966666666667,NA,6.86066666666667,27.5346666666667
"A21+AC0-3",NA,1.97066666666667,0.638666666666666,19.0386666666667,6.79966666666667,NA
"A22+AC0-1",16.4746666666667,3.90066666666667,1.60166666666667,20.1066666666667,15.3186666666667,16.0886666666667
"A22+AC0-1",17.0076666666667,3.49466666666667,1.48566666666667,18.1586666666667,15.1536666666667,15.6296666666667
"A22+AC0-1",NA,2.16166666666667,0.929666666666666,17.7836666666667,NA,15.5636666666667
"A22+AC0-2",15.955,2.626,0.917999999999999,17.158,12.782,12.526
"A22+AC0-2",15.864,2.476,1.122,17.571,12.126,12.37
"A22+AC0-2",15.917,2.32,1.125,NA,12.358,12.76
"A22+AC0-3",11.6863333333333,2.46733333333333,1.17233333333333,20.7403333333333,10.6603333333333,8.08333333333334
"A22+AC0-3",11.8543333333333,2.59633333333333,1.82933333333333,21.5453333333333,10.5963333333333,8.39633333333333
"A22+AC0-3",11.5693333333333,2.30533333333333,1.50033333333333,19.5873333333333,10.5063333333333,8.35333333333334
"A23+AC0-1",17.8123333333333,2.64133333333333,1.03933333333333,NA,7.51033333333334,12.5533333333333
"A23+AC0-1",18.2753333333333,2.76333333333333,1.37133333333333,21.7863333333333,7.20933333333333,13.1513333333333
"A23+AC0-1",18.2553333333333,2.56133333333333,1.29233333333333,22.1483333333333,7.20833333333333,13.0773333333333
"A23+AC0-2",17.5526666666667,2.67266666666667,1.28866666666667,22.5746666666667,6.29066666666667,13.2176666666667
"A23+AC0-2",17.5246666666667,2.91966666666667,1.89966666666667,22.3956666666667,6.59766666666667,14.0306666666667
"A23+AC0-2",16.8286666666667,2.20966666666667,1.65966666666667,23.5886666666667,5.91366666666667,14.3306666666667
"A23+AC0-3",17.138,2.682,1.863,18.641,5.231,13.328
"A23+AC0-3",17.877,2.318,1.933,18.854,5.007,13.803
"A23+AC0-3",16.537,1.761,1.637,19.428,4.728,13.421
"A24+AC0-1",19.1206666666667,4.89566666666667,1.17666666666667,19.9436666666667,10.6406666666667,19.4006666666667
"A24+AC0-1",19.9306666666667,4.47866666666667,1.29266666666667,20.1016666666667,10.1936666666667,18.7886666666667
"A24+AC0-1",19.1276666666667,4.00266666666667,0.998666666666667,19.7636666666667,10.0386666666667,18.5906666666667
"A24+AC0-2",14.3676666666667,3.18466666666667,1.20666666666667,18.8146666666667,11.7976666666667,13.4146666666667
"A24+AC0-2",14.3866666666667,3.22166666666667,1.46466666666667,19.0336666666667,11.4076666666667,13.3176666666667
"A24+AC0-2",13.7326666666667,2.95866666666667,0.820666666666666,19.1046666666667,10.9926666666667,12.8296666666667
"A24+AC0-3",15.1796666666667,3.31166666666667,1.48266666666667,19.4206666666667,9.95366666666667,13.6756666666667
"A24+AC0-3",15.5956666666667,3.01566666666667,1.36066666666667,18.4106666666667,9.96166666666667,13.2126666666667
"A24+AC0-3",15.0556666666667,2.93866666666667,1.23666666666667,19.7356666666667,9.65966666666667,12.9106666666667
"A25+AC0-1",14.5686666666667,3.40766666666667,1.25866666666667,19.7916666666667,9.31366666666667,15.4806666666667
"A25+AC0-1",15.2126666666667,3.51866666666667,1.21166666666667,20.9486666666667,9.35166666666667,15.6256666666667
"A25+AC0-1",14.2226666666667,3.25366666666667,0.975666666666667,20.8956666666667,9.06266666666667,15.2736666666667
"A25+AC0-2",14.7633333333333,3.83433333333333,1.19833333333333,NA,9.77233333333333,13.0603333333333
"A25+AC0-2",15.0173333333333,3.57733333333333,1.18633333333333,21.9233333333333,9.72533333333333,13.4143333333333
"A25+AC0-2",13.9473333333333,3.38033333333333,1.01933333333333,21.4523333333333,9.43333333333333,13.3893333333333
"A25+AC0-3",15.119,4.636,1.399,18.774,10.339,13.86
"A25+AC0-3",15.74,4.61,1.416,19.604,10.435,14.112
"A25+AC0-3",14.643,4.111,0.843999999999999,19.33,9.973,13.582
"A26+AC0-1",16.883,3.098,2.155,21.256,8.812,26.138
"A26+AC0-1",NA,3.213,1.33,NA,8.483,26.138
"A26+AC0-1",16.666,2.85,1.044,20.679,8.187,26.138
"A26+AC0-2",8.09933333333333,NA,1.11933333333333,20.3743333333333,7.17833333333333,27.1343333333333
"A26+AC0-2",8.11733333333333,3.68633333333333,1.12433333333333,20.7193333333333,6.99933333333333,27.1343333333333
"A26+AC0-2",8.00133333333333,3.46233333333333,1.14533333333333,20.2223333333333,7.12133333333333,27.1343333333333
"A26+AC0-3",14.2876666666667,4.08966666666667,1.95066666666667,22.1606666666667,7.46966666666667,26.7396666666667
"A26+AC0-3",14.3166666666667,3.76466666666667,1.51766666666667,22.0126666666667,7.07666666666667,26.7396666666667
"A26+AC0-3",13.8276666666667,3.46666666666667,1.36166666666667,NA,7.19266666666667,26.7396666666667
"A27+AC0-1",9.86933333333333,3.04833333333333,2.02633333333333,17.7133333333333,6.14433333333333,27.0723333333333
"A27+AC0-1",10.0573333333333,3.05633333333333,1.42533333333333,17.7683333333333,5.94233333333333,27.0723333333333
"A27+AC0-1",9.66533333333333,3.01233333333333,1.23333333333333,17.0613333333333,5.99533333333333,27.0723333333333
"A27+AC0-2",8.11033333333333,3.21133333333333,1.79133333333333,18.5513333333333,6.56633333333333,26.6793333333333
"A27+AC0-2",8.31733333333334,2.85633333333333,1.78533333333333,18.4103333333333,6.28233333333334,26.6793333333333
"A27+AC0-2",7.99633333333333,3.15833333333333,1.54933333333333,19.1753333333333,6.34633333333334,26.6793333333333
"A27+AC0-3",9.53466666666667,NA,1.15566666666667,18.1876666666667,4.90566666666667,27.2416666666667
"A27+AC0-3",9.75066666666667,5.55266666666667,NA,NA,NA,27.2416666666667
"A27+AC0-3",9.92066666666667,4.25266666666667,5.73966666666667,24.8136666666667,10.8276666666667,27.2416666666667
"A28+AC0-1",16.739,NA,NA,24.761,NA,11.064
"A28+AC0-1",17.645,5.046,27.31,27.31,27.31,NA
"A28+AC0-1",17.826,5.927,27.31,27.31,27.31,12.274
"A28+AC0-2",18.667,2.541,2.772,22.642,9.549,10.72
"A28+AC0-2",19.9,2.231,2.159,22.022,NA,11.606
"A28+AC0-2",19.275,1.764,0.843999999999999,20.747,8.411,10.709
"A28+AC0-3",NA,NA,NA,26.8685,9.1645,9.8455
"A28+AC0-3",NA,NA,NA,26.8685,NA,NA
"A28+AC0-3",19.8155,2.1075,1.3415,19.4035,7.9615,10.3365
"A29+AC0-1",17.7116666666667,NA,NA,NA,NA,NA
"A29+AC0-1",17.8226666666667,2.47966666666667,0.996666666666666,21.2566666666667,8.83966666666667,23.4236666666667
"A29+AC0-1",17.5766666666667,1.95266666666667,0.406666666666666,19.7586666666667,8.06666666666667,20.6496666666667
"A29+AC0-2",18.31,NA,NA,26.665,NA,26.665
"A29+AC0-2",19.38,3.008,2.581,26.665,11.559,26.665
"A29+AC0-2",18.352,2.579,0.646999999999998,NA,6.928,NA
"A29+AC0-3",18.7063333333333,NA,NA,NA,NA,NA
"A29+AC0-3",18.8313333333333,2.85933333333333,1.22833333333333,20.8623333333333,6.67733333333333,21.1293333333333
"A29+AC0-3",18.6013333333333,2.39133333333333,0.692333333333334,19.6053333333333,6.31133333333333,20.0323333333333
"A30+AC0-1",14.9813333333333,NA,NA,NA,NA,NA
"A30+AC0-1",14.5583333333333,2.31533333333333,1.31733333333333,21.0853333333333,12.2253333333333,9.10333333333333
"A30+AC0-1",14.4023333333333,1.87533333333333,0.970333333333333,19.4133333333333,11.5103333333333,8.91233333333333
"A30+AC0-2",NA,4.22633333333333,NA,NA,NA,NA
"A30+AC0-2",17.9583333333333,2.77333333333333,0.451333333333334,20.0633333333333,11.7183333333333,15.9193333333333
"A30+AC0-2",18.1883333333333,2.55133333333333,0.329333333333334,19.4183333333333,11.2823333333333,16.3723333333333
"A30+AC0-3",NA,NA,NA,NA,NA,NA
"A30+AC0-3",17.006,2.159,1.709,21.61,12.867,15.274
"A30+AC0-3",16.626,2.065,2.389,21.712,11.953,14.588
"B1+AC0-1",16.903,2.812,1.495,25.742,20.73,25.822
"B1+AC0-1",16.642,2.53,1.579,25.221,18.734,25.822
"B1+AC0-1",17.119,2.983,1.784,22.724,19.993,25.446
"B1+AC0-2",NA,2.88933333333333,1.30433333333333,21.3943333333333,20.3563333333333,25.5593333333333
"B1+AC0-2",21.3053333333333,2.54833333333333,1.73633333333333,21.2903333333333,18.8603333333333,26.8903333333333
"B1+AC0-2",21.0673333333333,2.95833333333333,1.78033333333333,21.5203333333333,18.8683333333333,26.8903333333333
"B1+AC0-3",20.9683333333333,2.37533333333333,1.54433333333333,19.5803333333333,18.8453333333333,26.0543333333333
"B1+AC0-3",21.0053333333333,2.25633333333333,1.72833333333333,18.3763333333333,18.0353333333333,25.5163333333333
"B1+AC0-3",20.0303333333333,2.49033333333333,2.36633333333333,18.8893333333333,17.0383333333333,25.8803333333333
"B2+AC0-1",18.62,4.971,1.395,NA,9.605,11.072
"B2+AC0-1",19.002,4.468,1.325,25.078,9.592,11.179
"B2+AC0-1",18.025,4.839,1.576,22.517,9.873,NA
"B2+AC0-2",18.7036666666667,4.53266666666667,1.58266666666667,19.1726666666667,8.19266666666667,14.8666666666667
"B2+AC0-2",18.7406666666667,4.35966666666667,1.30566666666667,19.2586666666667,8.15366666666667,15.3376666666667
"B2+AC0-2",17.3466666666667,4.64066666666666,1.71766666666667,19.8366666666667,8.38466666666666,15.4636666666667
"B2+AC0-3",18.76,3.598,0.936,22.479,5.904,12.277
"B2+AC0-3",18.578,3.252,1.886,21.898,5.998,12.242
"B2+AC0-3",17.346,3.328,1.435,NA,6.251,12.412
"B3+AC0-1",NA,4.125,1.19,NA,10.479,18.165
"B3+AC0-1",24.088,3.804,1.871,25.788,10.777,17.56
"B3+AC0-1",24.109,4.098,1.179,25.788,10.974,17.721
"B3+AC0-2",20.0006666666667,3.78466666666667,1.53966666666667,17.0856666666667,8.99066666666667,19.0686666666667
"B3+AC0-2",21.7956666666667,2.51066666666667,1.43066666666667,17.4506666666667,9.25866666666667,20.7486666666667
