"","A.muc","Firmicutes","Bacteroidetes","Lactobucillius","Bifido","Parab"
"B29+AC0-2","   0.3610380368","   1.0183308543","   1.2167660449","   0.0263967976","   0.0028640967","            NaN"
"B30+AC0-2","   1.3040108590","   1.7583775423","   0.6260782069","   0.8448747217","  18.0663098389","   0.3243344983"
"C1+AC0-2","   0.3058764636","   0.7040698698","   1.1823328189","   0.3005111601","   0.1306320099","   1.0583843889"
"C2+AC0-2","   0.2571187080","   0.8957937388","   0.7976837909","   0.0079878483","   0.0709968533","   0.2992418554"
"C3+AC0-2","   0.0011786617","   0.9043731228","   0.2593920720"," 117.4392263730","  54.5093575031","   0.0109595688"
"C4+AC0-2","   7.5545669350","   1.4918832972","   0.9000468346","   0.2862640322","   0.7222425745","   1.9844213338"
"C5+AC0-2"," 115.7173433435","   1.5394244627","   0.7710544158","   0.1978854308","   1.1259980775"," 204.2893291040"
"C6+AC0-2","   5.2590262095","   1.7348762357","   0.9061256850","   0.4653857861","   0.6220782535","            NaN"
"C7+AC0-2","   0.6302241447","   0.4702996892","   1.3322128434","   0.4115932974","   0.3835442677","            NaN"
"C8+AC0-2","   0.0140123458","   0.7718730803","   1.1113564909","   0.5591330862","   0.1986961530","   0.8189897836"
"C9+AC0-2","   1.2553611558","   0.9730740274","   1.1300266143","   2.2655522245","   0.3311835079","            NaN"
"C10+AC0-2","  17.0794899749","   1.3930340048","   0.7283058640","   2.0889772013","   1.7581045787","   4.1749178803"
"C11+AC0-2","   0.0063173194","   0.6415300696","   1.2413653369","            NaN","   0.5064006659","            NaN"
"C12+AC0-2","   0.0181533660","   1.8397144742","   0.9966800634","   0.1071987016","   0.2950764310","   0.5297345038"
"C13+AC0-2","   0.5761117399","   1.8724243076","   0.6252317574","   5.1716999568","   1.8268848638","   3.8261254437"
"C14+AC0-2","   1.3127514039","   0.9023681739","   1.1178429504","   0.1924344531","   0.0151916375","  24.8330939790"
"C15+AC0-2","   0.2665811607","   0.3034593063","   1.3374854879","   7.7136321882","   0.5274320555","   1.9034760843"
"C16+AC0-2","   0.9358241954","   1.4876173840","   1.0862951696","  18.6262206470","   6.2857306893","   1.4709991734"
"C17+AC0-2","   0.3417685777","   0.3588613637","   1.2238820643","   0.3193244044","   0.1117789447","   0.7106990859"
"C18+AC0-2","   0.8020512150","   0.7957695112","   1.3035168648","   0.1447334746","   1.5558712592","   4.6235129525"
"C19+AC0-2","   0.8058472665","   0.8111649428","   1.2111965846","   0.0383236783","   0.5051626704","   1.4314509687"
"C20+AC0-2","  31.1306776015","   1.5571884149","   0.6631097811","   1.0655116777","   4.3238534056","            NaN"
"C21+AC0-2","   0.0214767977","   0.8709964152","   1.2716403563","   9.6667254145","   0.4685955246","            NaN"
"C23+AC0-2","   0.9079348703","   0.6280120122","   1.1903931310","   0.3488121480","   0.5941617193","   1.9560289416"
"C24+AC0-2","   0.6250179363","   2.5778763701","   0.5871846894","   1.9711471098","   0.6473817482","   2.5406322776"
"C25+AC0-2","   6.0787868672","   1.5838180059","   1.0660699886","   0.9527683494","   3.7557661823","   1.1892940528"
"C26+AC0-2","  64.7778945565","   3.0266445497","   0.7844091874","   2.6676409984","   6.0352018275","            NaN"
"C27+AC0-2","   0.0018946140","   0.9295167106","   0.9197966578","  20.6082287617","   0.9652046196"," 207.0215119350"
"C28+AC0-2","   7.1489600717","   0.6603857243","   0.9830841071","   0.0632189113","   0.1690278763","            NaN"
"C29+AC0-2","   0.9179555826","   1.5731154242","   0.6487232541","   0.3347520365","   0.9085233542","   2.4907856543"
"C30+AC0-2","   0.4197282850","   1.0743293200","   1.0201279625","   0.7870880331","   7.7319585362","   1.2377194296"
"A1+AC0-3","  12.3924299040","   1.4052255003","   0.5959149606","            NaN","   2.1491543031","   0.3856086621"
"A2+AC0-3","   0.1200544760","   1.5754798193","   0.8862195729","  10.4852175303","   7.4936620286","   0.1311555481"
"A3+AC0-3","   2.7748294321","   0.4276805745","   1.4389529346","   0.5360478199","   2.4765758279","            NaN"
"A4+AC0-3","   0.7927513736","   1.6881452181","   1.6393646656","   3.3393239480","   1.5020715838","   1.1374981057"
"A5+AC0-3","   0.0306548366","   0.9547222000","   0.6258546267","            NaN","  15.9931622291","   8.9947859598"
"A6+AC0-3","   0.3378068342","   0.8802589382","   0.9017759826","   0.0038155420","   1.9541735723","   0.9096405170"
"A7+AC0-3","  29.0863059164","   0.4892602259","   1.1974998503","   0.5718955028","   6.5774357908","   0.8425494887"
"A8+AC0-3","   3.6237429922","   0.6470741740","   1.0023743631","   0.0612845264","   0.4513804160","   0.1631997564"
"A9+AC0-3","   0.0037267680","   1.7555830408","   0.7779975085","   8.7680090554","   2.2850855082","            NaN"
"A10+AC0-3","  15.1556969266","   1.4518719488","   0.9825013202","  11.4212615791","   3.6923250056","   0.1124012411"
"A11+AC0-3","   1.5149658608","   0.9157064639","   2.4090083757","   0.6855615808","   0.0253160939","            NaN"
"A12+AC0-3","   0.0191331304","   2.6117336940","   0.4460346543","   0.0858014578","   0.3788196992","            NaN"
"A13+AC0-3","   0.9799735861","   1.2519489954","   1.2324915076","   0.3480068514","   1.1280764225","            NaN"
"A14+AC0-3","   1.1787982409","   1.1070884315","   1.0423509107","   2.4625216352","   0.2450543632","   0.2262619007"
"A15+AC0-3","   2.7255568632","   1.0996513762","   1.2188579272","   1.2559229001","   1.0059723781","   1.1806593859"
"A16+AC0-3","   0.9485559576","   0.8839673082","   0.7193574585","   1.5319570436","   1.8136451316","   0.2106312415"
"A17+AC0-3"," 342.1170282295","   1.9262626177","   0.9609347474","   0.1341111776","   3.3090827742","   2.0351940900"
"A18+AC0-3","   0.0058980441","   0.7736199789","   0.8855097108","   0.0461054388","   0.4718406546","            NaN"
"A19+AC0-3","   1.0977204726","   0.4519926695","   0.7762835492","   0.0200511587","   0.4663220404","            NaN"
"A20+AC0-3","  16.6986291832","   2.0659900890","   0.4412326406","   7.5383217203","  11.2291141269","            NaN"
"A21+AC0-3","   0.9905010013","   0.7195260330","   1.3899504296","   2.7534109859","  11.7232404026","            NaN"
"A22+AC0-3","  32.9577028626","   1.6635440459","   0.9095069755","   0.3040182667","  25.1047190229"," 179.7418622388"
"A23+AC0-3","   2.0434826266","   1.3679519189","   0.6731246740","   8.1658606530","   5.0468883461","   0.6709092928"
"A24+AC0-3","  17.5558712598","   2.6010329464","   0.8702454730","   1.8193604137","   1.3562825645","  51.7619379243"
"A25+AC0-3","   0.7415581469","   0.4869822202","   0.9688964162","   2.5519798122","   0.5026876169","   3.0842248458"
"A26+AC0-3","   6.2699733531","   0.6165447484","   0.9463754531","   0.4609653896","   2.3898328049","            NaN"
"A27+AC0-3","   1.0998801213","   0.3031406886","   0.6901262439","   0.3167024298","   1.1059352986","            NaN"
"A28+AC0-3","   0.1878734795","  10.4035211724","            NaN","  40.9985221056","            NaN","   3.0288875947"
"A29+AC0-3","   0.4978287052","   0.7629855762","   0.8503235353","   1.3255684044","   3.9187913065","   2.9438040528"
"A30+AC0-3","   0.2243477530","   0.9890386319","   0.5488682459","   0.3761120891","   0.7214822611","   0.0169476487"
"B1+AC0-3","   0.0766632150","   1.3233208209","   0.8588109566","  51.8100935496","   4.0928415714","   0.7828025381"
"B2+AC0-3","   1.3820721951","   2.5921465944","   1.0460788949","   3.1124526741","  12.5212612588","   0.4404375601"
"B3+AC0-3","  14.4785803342","   1.4448735022","   1.3181947390","            NaN","   4.2339084903","            NaN"
"B4+AC0-3","   1.2748240484","   1.2416293419","   0.8802628109","   0.0139889825","   0.8567201504","   2.4225055989"
"B5+AC0-3","  55.8574291342","   1.8018815747","   1.6399273897","   9.2012920063","   0.6465688606","  38.3650189633"
"B6+AC0-3","   4.5403644120","   1.7229725378","   0.8274280556","   0.5181916348","   0.4462564930","            NaN"
"B7+AC0-3","   0.8379695313","   0.7493410954","   1.0661895576","   0.2574803654","  30.8838107031","   4.4534145728"
"B8+AC0-3","   3.0544609108","   0.9651148189","   0.8983111682","  24.4532064984"," 165.2524357345","   3.5575102533"
"B9+AC0-3","   1.8936767463","   1.2126998619","   0.8258076090","   0.9320552062","   4.0617587780","   0.0282257722"
"B10+AC0-3","   4.9051772234","   1.7187147478","   1.0043371677"," 668.0682697245","   4.0187238648","            NaN"
"B11+AC0-3","   1.1498429790","   1.1184657720","   1.6637300836","   1.5870253189","   2.6752806231","   0.4754669930"
"B12+AC0-3","   1.1161485215","   0.9354047942","   1.3853714160","  43.0470958718","   0.6897100360","   4.2812226353"
"B13+AC0-3","   1.6188013128","   1.1130505134","   1.2451848198","            NaN","   0.0602366804","   2.3054599888"
"B14+AC0-3","   3.9906466718","   1.9074590035","   1.1161863106","   0.7342138952"," 179.7373023237","   2.1539727524"
"B16+AC0-3","   0.4736608023","   1.8800064002","   0.9910530901","   0.7193511887","   3.9066079051","   0.4066483663"
"B17+AC0-3","   0.6963705560","   0.9547647759","   1.0208698613","   3.2804051681","   5.1968210900","            NaN"
"B18+AC0-3","   0.8043464516","   2.4053310616","   0.6399878385","  83.1643926918","  15.6114369708","   1.2019294813"
"B19+AC0-3","   1.3808470141","   1.0411163501","   1.1144519319","   0.4712818830","  95.5647493780","            NaN"
"B20+AC0-3","   3.3281068384","   1.5992157838","   1.2827139685","   2.5293894429","   0.9486622222","   3.2937356454"
"B21+AC0-3","   0.9529962954","   1.2731625236","   0.5444347657","   3.5339105462","   9.4077835146","   0.0103983613"
"B22+AC0-3","   2.1374855677","   1.8504584078","   0.9587783227","  20.8799789286","   2.0638720419","   0.0743638241"
"B23+AC0-3","   0.8489893839","   0.6113752760","   1.5944117507","   0.2655240389","   1.9527978203","   0.0032606154"
"B24+AC0-3","   0.2341252566","   2.0140213929","   1.1743247950","   0.5419150522"," 169.2140968429","   0.4491775305"
"B25+AC0-3","  10.4595464937","   0.9031130688","   1.3318608232","   0.3345093442","   8.4974096285","   0.8302021772"
"B26+AC0-3","   0.8361937150","   1.2430436788","   0.9588565838","   0.4413513081"," 667.1312072890"," 120.8504306009"
"B27+AC0-3","   4.4731967180","   1.1763497214","   0.9705488751","   0.2445316760","  37.9675970808","   0.5574041682"
"B28+AC0-3","   0.8134057134","   0.7132269814","   1.4552419450","   0.2579151260","   1.2890198058","   0.4180412844"
"B29+AC0-3","   0.1943866309","   1.1794580291","   1.0197063611","   0.0804866921","   0.0519717106","            NaN"
"B30+AC0-3","   0.6627615676","   2.9562713321","   0.4650981583","   1.3044872765","   3.7470664349","   0.1480612578"
"C1+AC0-3","   0.2237239569","   1.4324058336","   1.0016917717","   6.8889759280","   0.4153254468","   2.9262385186"
"C2+AC0-3","   0.0686254037","   1.4619030413","   0.5715920664","   0.0066289340","   0.5442106974","            NaN"
"C3+AC0-3","   0.0008800944","   0.7789616144","   1.3667334835","   2.2428384962","  20.7798342228","   0.0021310587"
"C4+AC0-3","   0.4317446683","   0.9898087288","   1.0735933655","   1.3616798374","   0.6563531197","   0.3278838771"
"C5+AC0-3","  24.3182858527","   1.5363385132","   0.9287626670","   0.5181665607","   2.3075154280"," 487.0106013476"
"C6+AC0-3","   1.6396048186","   3.1743638777","   0.9839234304","   9.4860664236","   1.0012616267","            NaN"
"C7+AC0-3","   0.6550911376","   1.1439681655","   1.2919565362","   3.2457070519","   1.0082036139","            NaN"
"C8+AC0-3","            NaN","            NaN","            NaN","            NaN","            NaN","            NaN"
"C9+AC0-3","   2.1893986724","   1.4007089137","   0.8744665298","   8.5825945183","   0.7212220914","            NaN"
"C10+AC0-3","   2.4502680188","   1.0355901018","   0.8167447171","   4.7512527457","   6.0080081443","   3.8149428539"
"C11+AC0-3","   0.0026765710","   1.8712437831","   0.9295253852","            NaN","   2.4781855071","            NaN"
"C12+AC0-3","   0.1399437028","   2.8910673926","   0.7961945472","   0.3507545400","   0.7279357496","   0.6516188133"
"C13+AC0-3","   0.5494819247","   0.8859356363","   1.0076365066","   1.4006657432","   0.3065673290","   0.1497774117"
"C14+AC0-3","   0.5038383765","   1.1241885767","   1.1502792227","   0.1488964009","   0.1137153628","   3.7486260471"
"C15+AC0-3","   0.3583046411","   0.4810160377","   1.8764555736","   2.6732148089","  13.3423051370","            NaN"
"C16+AC0-3","  13.6802546140","   1.0591690502","   1.3194537123","   0.2990969796","   2.9482988665","   0.4010854518"
"C17+AC0-3","   0.5189008397","   0.5123407205","   1.0405565587","   9.8829735604","   2.6777465603","   0.1804494519"
"C18+AC0-3","   1.5054145565","   1.2531535764","   0.7982648420","   0.5341095463","   5.8281038534","   1.2891832745"
"C19+AC0-3","   2.1406136771","   3.1655225066","   1.2215379423","   4.2347244101","  22.8740804333","   1.5791313218"
"C20+AC0-3","  10.9084220382","   1.1276577647","   0.9083479897","   1.0205400479","   0.3315003369","            NaN"
"C21+AC0-3","   0.8552472714","   2.2617761008","   1.6077909528"," 834.9058271914","   4.0727109186","            NaN"
"C23+AC0-3","   0.9675112497","   0.7711317391","   1.0651885211","   0.1412250137","   0.6375087789","   0.8019068865"
"C24+AC0-3","   5.6725151113","   1.2278998663","   0.9416991181","   0.7503751752","   0.1527454155","   9.1567469148"
"C25+AC0-3","   1.1460928638","   1.4626320664","   1.0355940385","  16.1478601906","   2.4085194772","   0.0297909066"
"C26+AC0-3","  44.8512486372","   2.4785552355","   0.8496928058","   3.0267595353","   1.0570910429","            NaN"
"C27+AC0-3","   0.0007054280","   0.8087254830","   0.9759233300","  29.4070685715","   1.7643742245","  15.8433029062"
"C28+AC0-3","   7.3138833893","   0.8075851332","   0.9634910238","   1.3733757014","   1.8859763676","            NaN"
"C29+AC0-3","   0.0131659640","   0.4006828278","   1.0014750335","   0.6674071178","   1.2363151661","   0.6910164753"
"C30+AC0-3","   9.0166411596","   2.1007616283","   0.6756429517","  24.4864230458","  17.4909373954","  37.5271964988"
