"","A.muc","Firmicutes","Bacteroidetes","Lactobucillius","Bifido","Parab"
"A1-2","   2.01995186069","   0.77288102327","   1.06926485685","   0.71657906111","  24.00550503469","  16.38868370395"
"A2-2","   1.08950999866","   0.84727965748","   1.29402115150","   5.74209254570","  16.89115915408","  12.95559027880"
"A3-2","  14.77118259683","   0.42496011980","   0.78518380591","   1.17248621521","   0.79934460009","   1.17799493278"
"A4-2","   0.04597216224","   1.31046303587","   1.54729996671","   0.92933820218","   0.04233502985","   0.02588930416"
"A5-2","   0.05075644789","   2.80328356534","   1.01743318934","   1.02871722283","   0.89824327018","   0.60867965970"
"A6-2","   1.08561336934","   1.50868255358","   1.16171334604","   0.01742135168","   0.94454096992","   0.28995198122"
"A7-2","   3.03028957719","   0.82226343180","   0.85378026856","   1.32579508719","   5.77396675865","   0.70497592885"
"A8-2","   0.80973142875","   0.76323105294","   1.11895936589","   0.02859501379","   7.55298238948","   0.08581596709"
"A9-2","   0.04140646928","   2.42558600275","   0.71301285868","   7.26854534699","  15.19649458455","   0.66051657346"
"A10-2"," 106.57382969542","   1.70388173024","   1.32478754937","   0.55280557162","   2.37569426675","   0.58555047136"
"A11-2","   5.34518193679","   0.69491136432","   1.00013333064","   0.03994031793","   0.92260516761","   0.16975194383"
"A12-2","   0.01126616661","   2.26727729529","   0.46755224568","   0.21237409919","   1.29738501811","   0.00003121646"
"A13-2","   1.09271879298","   1.00092625257","   1.13690483193","   0.48061300598","   6.06607041771","   0.77667990910"
"A14-2","   0.82784554393","   2.94675471675","   0.89030490671","   1.14755829817","   8.53712826680","   3.79665488437"
"A15-2","   6.79737705217","   1.24087201817","   0.87381977249","   0.93691902767","   1.46379865663","   3.32085708682"
"A16-2","   0.57198816769","   0.79019872835","   0.84458237839","   2.19095094084","   1.67363164831","   0.49960741056"
"A17-2","   2.55124559869","   1.41286645671","   0.98366179232","   0.20913054686","   1.57340080796","   0.91517462289"
"A18-2","   0.00205509506","   0.55329963951","   1.44045227767","   0.24234895925","   0.11666070081","   1.88273941393"
"A19-2","   2.48471119765","   0.72613369598","   0.62590364220","   0.03158175316","   0.41395351492","   1.51927446613"
"A20-2","   2.69386784743","   1.15696378482","   0.89011679790","   2.18327502254","   1.08281875124","   0.07189755633"
"A21-2","   3.33971549906","   1.22956167520","   0.99243682170","   0.30238873822","   3.62945160290","   0.04433229278"
"A22-2","   1.58335356509","   2.08841437848","   1.25292709599","   2.52246511660","   6.37495664911","   8.87231526715"
"A23-2","   1.80627306117","   1.06086134634","   0.77941633911","   0.91887179504","   2.09828055360","   0.55373586766"
"A24-2","  38.42732940279","   2.53519144995","   1.01151551878","   1.94174689116","   0.47598099106","  54.29676316150"
"A25-2","   1.12298201809","   0.87531149677","   1.01139233924","   0.58399191309","   0.76152303190","   4.53541996143"
"A26-2"," 418.69052750671","   0.44320897045","   1.39172796381","   1.46456192197","   2.65512259511","   0.50371048493"
"A27-2","   3.31432585708","   0.98099969363","   0.90593450154","   0.44697809582","   0.77595342162","   1.31312112542"
"A28-2","   0.21849725245","   0.83861734705","   1.02052811882","  10.85509094976","   4.27379237569","   1.29220635291"
"A29-2","   0.59254638547","   0.72422003824","   0.96727632961","   2.10234581818","   2.68049603303","   2.34242036244"
"A30-2","   0.07487244047","   0.60973992789","   1.51970280529","   1.31334828911","   1.17520159859","   0.00647325674"
"B1-2","   0.03432329524","   0.99153440979","   1.02017322433","   8.96138820787","   1.52177393713","   0.65808362195"
"B2-2","   1.21885080638","   1.06930435787","   0.84128486583","  39.81664836403","   2.45118450185","   0.07049033185"
"B3-2","  13.73986610612","   2.24521052535","   0.98482512175","   0.81707881265","   2.85987471082","   0.22806315996"
"B4-2","   0.00378796311","   0.66882669055","   1.06118866480","   0.00043945407","   4.35730119248","   1.14578259939"
"B5-2","  24.67912534220","   1.10540355880","   0.85518521086","  32.33591975700","   2.57990707759","   1.43976498073"
"B6-2","  18.73077888166","   1.99619206478","   0.82905679818","   0.00721858193","   0.90721541992","   0.54727328300"
"B7-2","   0.44795440720","   1.09717644529","   1.01153147505","   6.59372101954","  23.07794643024","   9.60196452683"
"B8-2","   1.05197369828","   0.95398772531","   0.89212647551","   0.60385353116","  31.12273450374","   0.20312288448"
"B9-2","   2.91339465972","   0.83153923773","   0.86272130429","  22.51952973740","   0.51281525206","   0.27454234301"
"B10-2","   5.85544695699","   1.96229150283","   1.03725343442","  73.34296467181","  27.23786207035","   1.35246559255"
"B11-2","   1.43986563869","   1.47917116690","   0.90565757669","   1.17874140529","   4.13210866365","   6.39586950755"
"B12-2","   1.15960551939","   0.63021137232","   1.06294241633","   0.31620756527","   1.00282662043","   0.24751026021"
"B13-2","   1.97306213416","   0.78935971621","   1.09594131608","  28.55818004194","   1.02168111105","   0.82299273250"
"B14-2","   2.23038692260","   2.20937325950","   1.02634932306","   0.71093987878","1250.26542983456","   1.25317746380"
"B16-2","   2.95398183314","   1.12237390702","   0.79390918337","   1.63306238346","   0.91708786120","   7.62530323606"
"B17-2","   0.23799634852","   0.42658019466","   1.10395762908","   0.82394138062","   0.47141287350","   0.26242917091"
"B18-2","   1.80949117728","   1.76397508188","   0.60741008206","   0.40046405968","  47.27006268817","   0.80492796741"
"B19-2","   1.23078440612","   1.09299682960","   1.01554153703","   0.22309164992","  10.48253574882","   4.88041259271"
"B20-2","   0.65689175186","   0.71353743085","   1.04733212784","   0.88804198694","   6.99872189718","   0.03589365349"
"B21-2","   0.64477070623","   0.73298658658","   0.95287414526","   0.51189259418","   0.31898671510","   0.86379717151"
"B22-2","  43.27216758814","   1.03720622402","   1.04073640479","   5.83696124255","   3.27083204511","   0.24301218096"
"B23-2","   0.80329033320","   0.51383005556","   1.52290409869","   5.19690510893","   0.30750750606","   0.00189227898"
"B24-2","   0.59368449251","   1.86052343607","   1.01295763178","   1.66426609171","   8.42925389969","   1.45085325951"
"B25-2","   1.56841064900","   1.16019561749","   0.89782170791","   0.48378281002","   1.17272770593","   6.23377859779"
"B26-2","   3.27819222659","   0.78761565213","   0.88633212157","   0.06430225161"," 195.31542877346"," 120.51843994194"
"B27-2","   1.45474915101","   0.68888738123","   1.26086382399","   0.30243161032","   6.32487562690","   0.89407106532"
"B28-2","   0.67451101446","   0.97807540492","   1.36088050375","   0.43134133031","  11.82689629154","   0.17939278726"
"B29-2","   0.36103803684","   1.01833085429","   1.21676604493","   0.01995193160","   0.00286409670","   0.39237975441"
"B30-2","   1.30401085901","   1.75837754226","   0.62607820693","   0.94765801694","  18.06630983886","   0.32433449828"
"C1-2","   0.30587646361","   0.70406986982","   1.18233281893","   1.01808473849","   0.13063200992","   0.86916200878"
"C2-2","   0.25711870802","   0.89579373875","   0.79768379085","   0.00553373741","   0.07099685326","   0.44670177310"
"C3-2","   0.00140712263","   0.92359570223","   0.27935618062"," 120.51347720132","  58.95433044670","   0.01075388321"
"C4-2","   7.55456693499","   1.49188329721","   0.90004683461","   0.33023103336","   0.72224257454","   1.98442133377"
"C5-2"," 116.32047834221","   1.41541431125","   0.72946192614","   1.01054832939","   1.64760570961"," 206.56758021921"
"C6-2","   5.05529641657","   1.80980310031","   0.99662067820","   0.49965321869","   0.62042754562","   1.57188971441"
"C7-2","   0.62341737332","   0.44707824798","   1.20847624073","   1.17592120605","   0.42627638735","   1.62713430069"
"C8-2","   0.01492294037","   0.86270280307","   1.17716917148","   0.60419952545","   0.17452059216","   0.83504008573"
"C9-2","   1.20481556159","   0.92827877322","   1.03923942838","   2.39272459854","   0.33218855202","   0.22378211856"
"C10-2","  17.07948997491","   1.39303400479","   0.72830586396","   1.00530277902","   1.75810457866","   4.17491788031"
"C11-2","   0.00580104379","   0.61660655298","   1.09183972994","   4.62865805277","   0.42800054543","   1.83627183897"
"C12-2","   0.01815336604","   1.83971447421","   0.99668006340","   0.39107278358","   0.29507643104","   0.52973450383"
"C13-2","   0.57611173985","   1.87242430756","   0.62523175739","   5.17169995678","   1.82688486376","   3.82612544373"
"C14-2","   1.31275140390","   0.90236817390","   1.11784295044","   0.19243445311","   0.01519163751","  24.83309397901"
"C15-2","   0.28558261592","   0.32958937425","   1.37365835918","  12.93980246280","   0.54647364591","   1.60831926523"
"C16-2","   0.96426874781","   1.55278836221","   1.09587099666","  15.26046067950","   6.22401744112","   1.47389093238"
"C17-2","   0.40191231943","   0.32962182363","   1.16803419588","   0.87374728150","   0.10560853639","   0.50755781875"
"C18-2","   0.80205121499","   0.79576951122","   1.30351686476","   0.11379843875","   1.55587125924","   4.62351295247"
"C19-2","   0.80584726655","   0.81116494276","   1.21119658465","   0.03832367834","   0.50516267043","   1.43145096868"
"C20-2","  19.28832501762","   1.42695522495","   0.62675099592","   2.79022166254","   4.12234079645","   5.33737584293"
"C21-2","   0.02895729715","   0.93726653536","   1.32673104085","  13.52316178501","   0.49485178669","   1.41176503911"
"C23-2","   0.80273407784","   0.57283732047","   1.06617045346","   0.32339191673","   0.56432345934","   2.04617241756"
"C24-2","   0.53910424079","   2.35574450177","   0.54735658864","   2.84634892451","   0.64112989971","   1.82305014699"
"C25-2","  10.76256542760","   1.58381800586","   1.06606998858","   0.72352870898","   3.75576618226","   1.18929405283"
"C26-2","  55.74471026227","   2.90502904450","   0.73952885168","   6.26391452731","   5.67217489847","   1.68683358819"
"C27-2","   0.00199525154","   0.97078207388","   0.98433424634","  21.70790519765","   0.97292919766"," 218.21960016732"
"C28-2","   8.33411601323","   0.67268942174","   1.03152716550","   0.05869806904","   0.16751277853","   0.56840848662"
"C29-2","   0.98315872327","   1.73262310695","   0.72959869772","   0.29183355665","   0.95777731587","   3.02709553752"
"C30-2","   0.41972828498","   1.07432931999","   1.02012796252","   0.96444012312","   7.73195853620","   1.23771942956"
"A1-3","   9.27865599625","   1.40522550030","   0.59591496056","   8.24234722729","   4.61426992529","   0.78044887405"
"A2-3","   0.12005447600","   1.57547981925","   0.88621957290","  18.15696988100","   9.88842591193","   0.18435516789"
"A3-3","   2.77482943208","   0.42768057455","   1.43895293459","   0.53604781995","   2.47657582793","   0.54487605611"
