"","A.muc","Firmicutes","Bacteroidetes","Lactobucillius","Bifido","Parab"
"A1-2","   2.12137548274","   0.83701961294","   1.24660119428","   0.53440299561","  25.89018435934","  18.81311275044"
"A1-2","              NA","              NA","              NA","              NA","              NA","              NA"
"A1-2","   1.91852823865","   0.70874243361","   0.89192851942","   0.89875512661","  22.12082571005","  13.96425465747"
"A2-2","   1.14459192452","   0.79507709655","   1.40363387082","   3.96366032661","  20.69437347988","  20.55142700064"
"A2-2","   1.03442807280","   0.89948221841","   1.18440843218","   7.52052476480","  13.08794482827","   5.35975355696"
"A2-2","              NA","              NA","              NA","              NA","              NA","              NA"
"A3-2","  14.69920950474","   0.36933451590","   0.94387431268","   1.72189837668","   0.92937538075","   1.17799493278"
"A3-2","  17.72442188169","   0.55248224240","   0.74932664966","   1.12194348053","   0.70482320750","   1.17799493278"
"A3-2","  11.88991640405","   0.35306360110","   0.66235045539","   0.67361678843","   0.76383521200","   1.17799493278"
"A4-2","   0.02844857107","   1.34164222488","   1.17161616208","   0.53218509123","   0.01235295495","   0.02588930416"
"A4-2","   0.07231807068","   1.57789368170","   2.08565422911","   1.29056249045","   0.08099631034","   0.02588930416"
"A4-2","   0.03714984496","   1.01185320103","   1.38462950893","   0.96526702487","   0.03365582426","   0.02588930416"
"A5-2","   0.02529799164","   3.15177963103","   0.94485618876","   0.45696851314","   0.11158126106","   0.14586105777"
"A5-2","   0.07300639571","   3.16710932117","   1.42717937042","   2.17221464223","   1.65194615915","   1.06560050163"
"A5-2","   0.05396495633","   2.09096174383","   0.68026400884","   0.45696851314","   0.93120239034","   0.61457741969"
"A6-2","   0.84968499914","   1.54328017506","   1.25150726567","   0.01548125958","   0.89502507093","   0.30481377352"
"A6-2","   1.27191300674","   1.60436233270","   1.09707842935","   0.00979096427","   1.11728713807","   0.33610874854"
"A6-2","   1.13524210215","   1.37840515298","   1.13655434308","   0.02699183120","   0.82131070075","   0.22893342160"
"A7-2","   1.94486048472","   0.60109572580","   0.76595595151","   0.88249907215","   4.90527266793","   0.69946963450"
"A7-2","   4.67402893948","   1.25324342627","   1.35880019779","   0.97987299045","   8.06868368559","   1.03406962946"
"A7-2","   2.47197930736","   0.61245114334","   0.43658465639","   2.11501319897","   4.34794392242","   0.38138852259"
"A8-2","   0.48801588039","   0.71416697839","   1.15882817481","   0.00457609695","   9.09873932493","   0.11028689939"
"A8-2","   1.25006230259","   0.80850765216","   0.81037786121","   0.04161747748","   6.57808051478","   0.06247112554"
"A8-2","   0.69111610326","   0.76701852828","   1.38767206165","   0.03959146694","   6.98212732873","   0.08468987635"
"A9-2","              NA","              NA","              NA","              NA","              NA","              NA"
"A9-2","   0.04140646928","   2.42558600275","   0.71301285868","   7.26854534699","  15.19649458455","   0.66051657346"
"A9-2","              NA","              NA","              NA","              NA","              NA","              NA"
"A10-2","              NA","              NA","              NA","              NA","              NA","              NA"
"A10-2"," 114.20642455830","   1.81650667440","   1.33993838924","   0.73280436394","   2.58918849784","   0.35310439096"
"A10-2","  98.94123483253","   1.59125678608","   1.30963670951","   0.37280677930","   2.16220003567","   0.81799655177"
"A11-2","   5.77771883990","   0.74372095824","   0.82349587780","   0.05426503281","   0.93443529085","   0.16975194383"
"A11-2","              NA","              NA","              NA","              NA","              NA","              NA"
"A11-2","   4.91264503368","   0.64610177040","   1.17677078347","   0.02561560305","   0.91077504437","   0.16975194383"
"A12-2","   0.00942908395","   1.89868424190","   0.38492963921","   0.05949861928","   1.38031735340","   0.00003121646"
"A12-2","   0.01534947725","   3.00840750278","   0.63625044559","   0.32219365762","   1.64490013742","   0.00003121646"
"A12-2","   0.00901993863","   1.89474014120","   0.38147665224","   0.25543002068","   0.86693756351","   0.00003121646"
"A13-2","   0.76242464878","   0.77503498138","   0.91742788697","   0.60583633022","   4.74037108377","   0.80292288186"
"A13-2","   1.47495063175","   1.26692694219","   1.45969471060","   0.23100564311","   7.40756818022","   0.92615998620"
"A13-2","   1.04078109841","   0.96081683414","   1.03359189822","   0.60499704461","   6.05027198914","   0.60095685924"
"A14-2","   1.36162868319","   2.84218408636","   0.71963304134","   1.35817244383","   9.05260705751","   4.56938498739"
"A14-2","   0.72816299644","   2.99592186885","   0.96482107984","   0.26862522044","   6.56289946617","   3.95862662566"
"A14-2","   0.39374495218","   3.00215819503","   0.98646059896","   1.81587723024","   9.99587827672","   2.86195304005"
"A15-2","   5.40015194049","   1.21869180875","   0.48163094701","   1.01842047768","   1.34288273873","   4.62889124343"
"A15-2","   9.10715223260","   1.32347719275","   1.17121018122","   0.47708999374","   1.92163366827","   1.71198097180"
"A15-2","   5.88482698342","   1.18044705301","   0.96861818923","   1.31524661159","   1.12687956289","   3.62169904523"
"A16-2","   0.44033293680","   0.80794743154","   0.50034669373","   0.79205178696","   1.73307409168","   0.59639221611"
"A16-2","   0.57064549123","   0.76968142371","   1.18017434334","   2.68638609275","   1.58923594925","   0.36006601293"
"A16-2","   0.70498607505","   0.79296732980","   0.85322609811","   3.09441494282","   1.69858490400","   0.54236400264"
"A17-2","   2.84612692247","   1.43147254464","   1.00138725571","   0.17093266197","   1.66382073316","   0.71847008827"
"A17-2","   2.25636427491","   1.39426036878","   0.96593632892","   0.24732843175","   1.48298088276","   1.11187915752"
"A17-2","              NA","              NA","              NA","              NA","              NA","              NA"
"A18-2","   0.00347164064","   0.68912296128","   1.43229963446","   0.31596427088","   0.12258321331","   1.88273941393"
