"","A.muc","Firmicutes","Bacteroidetes","Lactobucillius","Bifido","Parab"
"A13+AC0-2",-0.560666666666666,-0.341333333333333,-0.545666666666666,NA,-2.889,0.110666666666663
"A13+AC0-2",-0.0576666666666661,0.0576666666666679,-0.0476666666666652,0.725000000000001,-2.597,0.734666666666666
"A14+AC0-2",-0.445333333333334,-1.507,0.474666666666667,-0.441666666666663,-3.17833333333333,-1.1305
"A14+AC0-2",0.457666666666665,-1.583,0.0516666666666665,NA,-2.71433333333333,-0.923500000000001
"A14+AC0-2",1.34466666666667,-1.586,0.0196666666666665,-0.860666666666667,-3.32133333333333,-0.455500000000001
"A15+AC0-2",-2.433,-0.285333333333332,1.054,-0.0263333333333335,-0.425333333333333,-2.21066666666666
"A15+AC0-2",-3.187,-0.404333333333332,-0.227999999999999,1.06766666666667,-0.942333333333332,NA
"A15+AC0-2",-2.557,-0.239333333333333,0.0460000000000018,-0.395333333333333,-0.172333333333333,-1.85666666666667
"A16+AC0-2",1.18333333333333,0.307666666666665,0.999,NA,-0.793333333333334,0.745666666666667
"A16+AC0-2",0.809333333333331,0.377666666666666,-0.239000000000001,-1.42566666666667,-0.668333333333334,1.47366666666666
"A16+AC0-2",0.504333333333332,0.334666666666666,0.228999999999999,-1.62966666666667,-0.764333333333334,0.882666666666664
"A17+AC0-2",-1.509,-0.517499999999998,-0.001999999999998,2.5485,-0.734499999999997,0.293666666666667
"A17+AC0-2",-1.174,-0.479499999999998,0.0500000000000016,2.0155,-0.568499999999997,-0.336333333333336
"A17+AC0-2",NA,NA,NA,NA,NA,0.293666666666667
"A18+AC0-2",8.386,0.753,-0.3025,1.878,3.244,-0.696999999999999
"A18+AC0-2",8.796,0.641999999999999,-0.487500000000001,2.301,3.289,-0.696999999999999
"A18+AC0-2",NA,NA,-0.118500000000001,2.727,3.419,-0.696999999999999
"A19+AC0-2",-2.2155,0.603000000000002,0.682,5.202,1.2335,0.185500000000001
"A19+AC0-2",1.6215,0.333000000000002,0.670000000000003,4.796,1.3125,-1.1105
"A19+AC0-2",NA,NA,NA,NA,NA,NA
"A20+AC0-2",-2.30583333333333,-0.155333333333334,0.214666666666668,-0.393999999999995,-0.133666666666665,3.974
"A20+AC0-2",-1.94083333333333,-0.263333333333334,0.122666666666667,-1.61,-0.0956666666666646,3.641
"A20+AC0-2",NA,NA,NA,NA,NA,NA
"A21+AC0-2",-0.396999999999998,0.158000000000001,-0.046333333333332,3.886,-1.738,1.9115
"A21+AC0-2",-0.655999999999999,-0.140999999999998,-0.260333333333332,NA,-1.957,2.6975
"A21+AC0-2",NA,-0.619,1.00966666666667,1.306,-1.558,2.6975
"A22+AC0-2",-0.786166666666665,-0.559666666666667,-0.421,-1.525,-2.45416666666667,-3.23466666666667
"A22+AC0-2",-0.877166666666666,-0.709666666666665,-0.216999999999999,-1.112,-3.11016666666667,-3.39066666666667
"A22+AC0-2",-0.824166666666665,-0.865666666666668,-0.213999999999999,NA,-2.87816666666667,-3.00066666666667
"A23+AC0-2",-0.561666666666667,0.0173333333333328,0.0543333333333322,0.607333333333337,-1.01866666666667,0.290333333333331
"A23+AC0-2",-0.58966666666667,0.264333333333333,0.665333333333333,0.428333333333335,-0.711666666666669,1.10333333333333
"A23+AC0-2",-1.28566666666667,-0.445666666666666,0.425333333333333,1.62133333333333,-1.39566666666667,1.40333333333333
"A24+AC0-2",-5.02533333333333,-1.27433333333333,0.0506666666666664,-1.12166666666667,1.50666666666666,-5.512
"A24+AC0-2",-5.00633333333334,-1.23733333333333,0.308666666666666,-0.902666666666676,1.11666666666666,-5.609
"A24+AC0-2",-5.66033333333334,-1.50033333333333,-0.335333333333335,-0.831666666666671,0.701666666666664,-6.097
"A25+AC0-2",0.0953333333333326,0.440999999999999,0.0496666666666659,NA,0.529666666666666,-2.39966666666667
"A25+AC0-2",0.349333333333334,0.183999999999997,0.0376666666666672,1.378,0.482666666666665,-2.04566666666667
"A25+AC0-2",-0.720666666666666,-0.0130000000000017,-0.129333333333333,0.907,0.190666666666667,-2.07066666666667
"A26+AC0-2",-8.67516666666667,NA,-0.390333333333333,-0.593166666666662,-1.31566666666667,0.996333333333336
"A26+AC0-2",-8.65716666666667,0.632666666666667,-0.385333333333332,-0.248166666666663,-1.49466666666667,0.996333333333336
"A26+AC0-2",-8.77316666666666,0.408666666666667,-0.364333333333333,-0.745166666666663,-1.37266666666667,0.996333333333336
"A27+AC0-2",-1.75366666666666,0.172333333333334,0.229666666666668,1.037,0.539000000000002,-0.393000000000001
"A27+AC0-2",-1.54666666666666,-0.182666666666666,0.223666666666668,0.896000000000001,0.255000000000003,-0.393000000000001
"A27+AC0-2",-1.86766666666666,0.119333333333334,-0.0123333333333331,1.661,0.319000000000004,-0.393000000000001
"A28+AC0-2",1.26366666666667,-2.9455,-24.538,-3.81833333333333,-17.761,-0.949
"A28+AC0-2",2.49666666666667,-3.2555,-25.151,-4.43833333333334,NA,-0.0630000000000006
"A28+AC0-2",1.87166666666667,-3.7225,-26.466,-5.71333333333333,-18.899,-0.960000000000003
"A29+AC0-2",0.606333333333332,NA,NA,6.15733333333333,NA,4.62833333333333
"A29+AC0-2",1.67633333333334,0.791833333333333,1.87933333333333,6.15733333333333,3.10583333333333,4.62833333333333
"A29+AC0-2",0.648333333333333,0.362833333333333,-0.0546666666666678,NA,-1.52516666666667,NA
"A30+AC0-2",NA,2.131,NA,NA,NA,NA
"A30+AC0-2",3.311,0.678000000000001,-0.692499999999998,-0.185999999999996,-0.1495,6.9115
"A30+AC0-2",3.541,0.456000000000001,-0.814499999999998,-0.831,-0.5855,7.3645
"B1+AC0-2",NA,0.114333333333335,-0.315,-3.16800000000001,0.537333333333333,-0.137333333333338
"B1+AC0-2",4.41733333333333,-0.226666666666667,0.117,-3.27200000000001,-0.958666666666669,1.19366666666667
"B1+AC0-2",4.17933333333333,0.183333333333335,0.161000000000001,-3.042,-0.950666666666667,1.19366666666667
"B2+AC0-2",0.154666666666667,-0.226666666666666,0.150666666666667,-4.62483333333333,-1.49733333333333,3.74116666666667
"B2+AC0-2",0.191666666666666,-0.399666666666668,-0.126333333333334,-4.53883333333333,-1.53633333333333,4.21216666666667
"B2+AC0-2",-1.20233333333333,-0.118666666666669,0.285666666666667,-3.96083333333333,-1.30533333333334,4.33816666666667
"B3+AC0-2",-4.09783333333333,-0.224333333333331,0.126333333333334,-8.70233333333333,-1.75266666666667,1.25333333333334
"B3+AC0-2",-2.30283333333333,-1.49833333333333,0.0173333333333343,-8.33733333333333,-1.48466666666667,2.93333333333334
"B3+AC0-2",-5.03983333333333,-0.701333333333332,0.0523333333333345,-9.28033333333333,-1.52166666666667,1.63833333333334
"B4+AC0-2",8.22233333333333,1.08,0.0530000000000015,6.91433333333334,-2.24933333333333,-0.165999999999997
"B4+AC0-2",8.26533333333333,0.833000000000001,0.128000000000001,11.1823333333333,-2.15233333333333,-0.165999999999997
"B4+AC0-2",7.90633333333333,0.418000000000001,-0.217999999999999,11.1823333333333,-2.03133333333333,-0.165999999999997
"B5+AC0-2",-4.89833333333334,0.150833333333333,0.122999999999999,-1.70016666666667,-1.47133333333333,-0.687999999999999
