"","A.muc","Firmicutes","Bacteroidetes","Lactobucillius","Bifido","Parab"
"A1+AC0-2","       1.94980971144448","       0.76932583753239","       1.14578259939184","       0.49118327195549","      11.08343626660597","       8.54353621936287"
"A1+AC0-2","                     NA","       1.38671053394907","       0.84870397130912","                     NA","                     NA","                     NA"
"A1+AC0-2","       1.76336769319872","       0.65142304660993","       0.81979399839027","       0.82606850523992","       9.46979590871868","       6.34154044708359"
"A2+AC0-2","       1.17935659226121","       0.81922595738240","       1.44626641444105","       2.35844071102916","      10.96499564069699","      10.09335106053736"
"A2+AC0-2","       1.06584673606794","       0.92680217392549","       1.22038244591769","       4.47483142148412","       6.93469933395886","       2.63231717421127"
"A2+AC0-2","       0.42190789806501","       0.75331926691962","       1.75240147407670","       5.69554276947863","       8.52578889389348","       7.23670686166183"
"A3+AC0-2","      14.69920950474416","       0.36933451589564","       0.94387431268169","       1.72189837667781","       0.92937538075437","       1.76418273039436"
"A3+AC0-2","      17.72442188168697","       0.55248224239996","       0.74932664965715","       1.12194348053048","       0.70482320749912","       1.76418273039436"
"A3+AC0-2","      11.88991640404917","       0.35306360109619","       0.66235045539166","       0.67361678843285","       0.76383521200163","       1.76418273039436"
"A4+AC0-2","       0.02714819328596","       1.35817244382732","       1.15856045957828","       0.36585232524748","       0.01260086573329","       0.02859024249215"
"A4+AC0-2","       0.06901242794769","       1.59733472757161","       2.06241310115297","       0.88720126849223","       0.08262182092184","       0.02859024249215"
"A4+AC0-2","       0.03545173390425","       1.02432012748693","       1.36920012895119","       0.66357587116928","       0.03433126117721","       0.02859024249215"
"A5+AC0-2","       0.01384971404992","       1.89736863028090","       0.61856623934359","       0.21965836305530","                     NA","                     NA"
"A5+AC0-2","       0.03996829941492","       1.90659709057631","       0.93432734688318","                     NA","       0.76242464877750","       0.78494673651452"
"A5+AC0-2","       0.02954381614846","       1.25875717350486","       0.44534645030334","       0.21965836305530","       0.42977893163079","       0.45271238065417"
"A6+AC0-2","       0.84968499913865","       1.54328017505894","       1.25150726566885","       0.01548125958227","       0.89502507092797","       0.30481377351908"
